"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000022489.7","ENSMUSG00000022489",18574,"Pde1b","protein_coding","15",103411461,103438479
"ENSMUSG00000022490.8","ENSMUSG00000022490",58200,"Ppp1r1a","protein_coding","15",103438706,103446430
"ENSMUSG00000022491.6","ENSMUSG00000022491",14663,"Glycam1","protein_coding","15",103471186,103473508
"ENSMUSG00000022494.16","ENSMUSG00000022494",72555,"Shisa9","protein_coding","16",11801977,12088766
"ENSMUSG00000022496.6","ENSMUSG00000022496",21935,"Tnfrsf17","protein_coding","16",11131676,11137938
"ENSMUSG00000022498.17","ENSMUSG00000022498",106200,"Txndc11","protein_coding","16",10892775,10952514
"ENSMUSG00000022500.16","ENSMUSG00000022500",56722,"Litaf","protein_coding","16",10777139,10884021
"ENSMUSG00000022503.11","ENSMUSG00000022503",26425,"Nubp1","protein_coding","16",10229812,10242292
"ENSMUSG00000022504.11","ENSMUSG00000022504",12265,"Ciita","protein_coding","16",10297923,10346282
"ENSMUSG00000022505.10","ENSMUSG00000022505",13731,"Emp2","protein_coding","16",10099613,10131832
"ENSMUSG00000022507.7","ENSMUSG00000022507",69053,"1810013L24Rik","protein_coding","16",8647964,8676786
"ENSMUSG00000022508.6","ENSMUSG00000022508",12053,"Bcl6","protein_coding","16",23783802,23807602
"ENSMUSG00000022510.15","ENSMUSG00000022510",22061,"Trp63","protein_coding","16",25502513,25710852
"ENSMUSG00000022512.4","ENSMUSG00000022512",12737,"Cldn1","protein_coding","16",26175392,26190591
"ENSMUSG00000022514.15","ENSMUSG00000022514",16180,"Il1rap","protein_coding","16",26400454,26548867
"ENSMUSG00000022515.7","ENSMUSG00000022515",72615,"Anks3","protein_coding","16",4759300,4782069
"ENSMUSG00000022516.11","ENSMUSG00000022516",66911,"Nudt16l1","protein_coding","16",4756625,4758896
"ENSMUSG00000022517.18","ENSMUSG00000022517",17237,"Mgrn1","protein_coding","16",4704113,4756160
"ENSMUSG00000022519.15","ENSMUSG00000022519",106393,"Srl","protein_coding","16",4298080,4359680
"ENSMUSG00000022521.11","ENSMUSG00000022521",12914,"Crebbp","protein_coding","16",3899192,4031861
"ENSMUSG00000022523.11","ENSMUSG00000022523",14167,"Fgf12","protein_coding","16",27978850,28571820
"ENSMUSG00000022525.14","ENSMUSG00000022525",27281,"Plaat1","protein_coding","16",29028447,29049283
"ENSMUSG00000022526.9","ENSMUSG00000022526",71591,"Zfp251","protein_coding","15",76735809,76755635
"ENSMUSG00000022528.9","ENSMUSG00000022528",15205,"Hes1","protein_coding","16",29883202,29886614
"ENSMUSG00000022529.12","ENSMUSG00000022529",74120,"Zfp263","protein_coding","16",3561957,3568654
"ENSMUSG00000022533.15","ENSMUSG00000022533",224088,"Atp13a3","protein_coding","16",30131241,30224793
"ENSMUSG00000022536.15","ENSMUSG00000022536",74022,"Glyr1","protein_coding","16",4831773,4867727
"ENSMUSG00000022537.19","ENSMUSG00000022537",224090,"Tmem44","protein_coding","16",30330673,30369660
"ENSMUSG00000022538.21","ENSMUSG00000022538",224092,"Lsg1","protein_coding","16",30379312,30406410
"ENSMUSG00000022540.17","ENSMUSG00000022540",66049,"Rogdi","protein_coding","16",4826594,4831417
"ENSMUSG00000022543.11","ENSMUSG00000022543",74684,"Dnaaf8","transcribed_unitary_pseudogene","16",4782090,4796826
"ENSMUSG00000022544.15","ENSMUSG00000022544",70511,"Eef2kmt","protein_coding","16",5062016,5073847
"ENSMUSG00000022545.14","ENSMUSG00000022545",50505,"Ercc4","protein_coding","16",12927548,12968481
"ENSMUSG00000022546.6","ENSMUSG00000022546",76282,"Gpt","protein_coding","15",76579916,76583886
"ENSMUSG00000022548.15","ENSMUSG00000022548",11815,"Apod","protein_coding","16",31115010,31133626
"ENSMUSG00000022550.19","ENSMUSG00000022550",268822,"Adck5","protein_coding","15",76460558,76480016
"ENSMUSG00000022551.9","ENSMUSG00000022551",66445,"Cyc1","protein_coding","15",76227723,76230460
"ENSMUSG00000022552.17","ENSMUSG00000022552",106025,"Sharpin","protein_coding","15",76231240,76235311
"ENSMUSG00000022553.17","ENSMUSG00000022553",68877,"Maf1","protein_coding","15",76235494,76238580
"ENSMUSG00000022554.8","ENSMUSG00000022554",59053,"Hgh1","protein_coding","15",76253098,76255637
"ENSMUSG00000022555.13","ENSMUSG00000022555",13350,"Dgat1","protein_coding","15",76386215,76396153
"ENSMUSG00000022556.12","ENSMUSG00000022556",15499,"Hsf1","protein_coding","15",76361622,76386113
"ENSMUSG00000022557.12","ENSMUSG00000022557",12181,"Bop1","protein_coding","15",76337189,76361477
"ENSMUSG00000022558.17","ENSMUSG00000022558",223658,"Mroh1","protein_coding","15",76264461,76337238
"ENSMUSG00000022559.9","ENSMUSG00000022559",30840,"Fbxl6","protein_coding","15",76419921,76422946
"ENSMUSG00000022560.10","ENSMUSG00000022560",52710,"Slc52a2","protein_coding","15",76423032,76428808
"ENSMUSG00000022561.14","ENSMUSG00000022561",14731,"Gpaa1","protein_coding","15",76215431,76219107
"ENSMUSG00000022562.16","ENSMUSG00000022562",75475,"Oplah","protein_coding","15",76180801,76212215
"ENSMUSG00000022564.8","ENSMUSG00000022564",66168,"Grina","protein_coding","15",76130964,76134104
"ENSMUSG00000022565.16","ENSMUSG00000022565",18810,"Plec","protein_coding","15",76055174,76116774
"ENSMUSG00000022568.18","ENSMUSG00000022568",105782,"Scrib","protein_coding","15",75919007,75941633
"ENSMUSG00000022570.8","ENSMUSG00000022570",22122,"Gfus","protein_coding","15",75796525,75801681
"ENSMUSG00000022571.10","ENSMUSG00000022571",66194,"Pycrl","protein_coding","15",75788326,75793409
"ENSMUSG00000022574.8","ENSMUSG00000022574",223646,"Naprt","protein_coding","15",75762805,75766330
"ENSMUSG00000022575.6","ENSMUSG00000022575",69146,"Gsdmd","protein_coding","15",75734176,75739257
"ENSMUSG00000022577.18","ENSMUSG00000022577",23934,"Ly6h","protein_coding","15",75423117,75439104
"ENSMUSG00000022579.11","ENSMUSG00000022579",68453,"Gpihbp1","protein_coding","15",75468477,75471330
"ENSMUSG00000022580.14","ENSMUSG00000022580",14787,"Rhpn1","protein_coding","15",75576129,75587334
"ENSMUSG00000022584.15","ENSMUSG00000022584",100041546,"Ly6c2","protein_coding","15",74980007,74983819
"ENSMUSG00000022587.16","ENSMUSG00000022587",17069,"Ly6e","protein_coding","15",74826900,74831752
"ENSMUSG00000022594.15","ENSMUSG00000022594",23936,"Lynx1","protein_coding","15",74619701,74624895
"ENSMUSG00000022595.8","ENSMUSG00000022595",68311,"Lypd2","protein_coding","15",74604096,74606178
"ENSMUSG00000022596.4","ENSMUSG00000022596",57277,"Slurp1","protein_coding","15",74596167,74599883
"ENSMUSG00000022598.7","ENSMUSG00000022598",72373,"Psca","protein_coding","15",74586688,74588918
"ENSMUSG00000022601.12","ENSMUSG00000022601",271377,"Zbtb11","protein_coding","16",55794246,55829276
"ENSMUSG00000022602.15","ENSMUSG00000022602",11838,"Arc","protein_coding","15",74540932,74544419
"ENSMUSG00000022604.19","ENSMUSG00000022604",74201,"Cep97","protein_coding","16",55720251,55755218
"ENSMUSG00000022607.19","ENSMUSG00000022607",14083,"Ptk2","protein_coding","15",73076951,73295129
"ENSMUSG00000022610.11","ENSMUSG00000022610",29857,"Mapk12","protein_coding","15",89014787,89024906
"ENSMUSG00000022614.9","ENSMUSG00000022614",105847,"Lmf2","protein_coding","15",89235207,89239862
"ENSMUSG00000022615.8","ENSMUSG00000022615",72962,"Tymp","protein_coding","15",89256134,89261242
"ENSMUSG00000022617.16","ENSMUSG00000022617",12651,"Chkb","protein_coding","15",89310563,89314111
"ENSMUSG00000022619.6","ENSMUSG00000022619",60597,"Mapk8ip2","protein_coding","15",89338116,89348671
"ENSMUSG00000022620.15","ENSMUSG00000022620",11883,"Arsa","protein_coding","15",89356679,89361628
"ENSMUSG00000022621.17","ENSMUSG00000022621",68708,"Rabl2","protein_coding","15",89466736,89476126
"ENSMUSG00000022622.6","ENSMUSG00000022622",11434,"Acr","protein_coding","15",89452529,89458788
"ENSMUSG00000022623.18","ENSMUSG00000022623",58234,"Shank3","protein_coding","15",89383826,89444464
"ENSMUSG00000022629.18","ENSMUSG00000022629",16564,"Kif21a","protein_coding","15",90817479,90934151
"ENSMUSG00000022634.10","ENSMUSG00000022634",67057,"Yaf2","protein_coding","15",93182159,93234816
"ENSMUSG00000022635.10","ENSMUSG00000022635",67197,"Zcrb1","protein_coding","15",93283978,93296215
"ENSMUSG00000022636.14","ENSMUSG00000022636",11658,"Alcam","protein_coding","16",52069359,52274437
"ENSMUSG00000022637.12","ENSMUSG00000022637",208650,"Cblb","protein_coding","16",51851588,52028411
"ENSMUSG00000022639.16","ENSMUSG00000022639",NA,"Dubr","lncRNA","16",50530732,50553159
"ENSMUSG00000022641.16","ENSMUSG00000022641",70508,"Bbx","protein_coding","16",50012207,50252753
"ENSMUSG00000022651.7","ENSMUSG00000022651",245195,"Retnlg","protein_coding","16",48692984,48694859
"ENSMUSG00000022652.8","ENSMUSG00000022652",17450,"Morc1","protein_coding","16",48251600,48451263
"ENSMUSG00000022656.16","ENSMUSG00000022656",58998,"Nectin3","protein_coding","16",46208069,46318888
"ENSMUSG00000022657.10","ENSMUSG00000022657",84544,"Cd96","protein_coding","16",45856020,45940614
"ENSMUSG00000022658.11","ENSMUSG00000022658",56370,"Tagln3","protein_coding","16",45531593,45544971
"ENSMUSG00000022659.14","ENSMUSG00000022659",14525,"Gcsam","protein_coding","16",45430743,45443230
"ENSMUSG00000022661.15","ENSMUSG00000022661",17470,"Cd200","protein_coding","16",45202498,45229416
"ENSMUSG00000022663.4","ENSMUSG00000022663",67841,"Atg3","protein_coding","16",44979148,45008901
"ENSMUSG00000022664.12","ENSMUSG00000022664",74102,"Slc35a5","protein_coding","16",44959936,44979069
"ENSMUSG00000022665.16","ENSMUSG00000022665",67896,"Ccdc80","protein_coding","16",44913765,44948440
"ENSMUSG00000022667.19","ENSMUSG00000022667",57781,"Cd200r1","protein_coding","16",44586099,44615341
"ENSMUSG00000022668.11","ENSMUSG00000022668",66067,"Gtpbp8","protein_coding","16",44557131,44566726
"ENSMUSG00000022671.14","ENSMUSG00000022671",72083,"Mzt2","protein_coding","16",15666305,15681233
"ENSMUSG00000022672.9","ENSMUSG00000022672",19090,"Prkdc","protein_coding","16",15455730,15660099
"ENSMUSG00000022673.6","ENSMUSG00000022673",17217,"Mcm4","protein_coding","16",15441761,15455264
"ENSMUSG00000022674.16","ENSMUSG00000022674",70620,"Ube2v2","protein_coding","16",15369941,15413637
"ENSMUSG00000022676.8","ENSMUSG00000022676",20583,"Snai2","protein_coding","16",14523716,14527249
"ENSMUSG00000022677.16","ENSMUSG00000022677",66086,"Cep20","protein_coding","16",14117108,14135269
"ENSMUSG00000022678.17","ENSMUSG00000022678",67203,"Nde1","protein_coding","16",13981139,14010792
"ENSMUSG00000022679.14","ENSMUSG00000022679",93734,"Mpv17l","protein_coding","16",13721025,13767483
"ENSMUSG00000022680.15","ENSMUSG00000022680",94184,"Pdxdc1","protein_coding","16",13651012,13720995
"ENSMUSG00000022681.16","ENSMUSG00000022681",18203,"Ntan1","protein_coding","16",13636709,13653315
"ENSMUSG00000022682.9","ENSMUSG00000022682",106298,"Rrn3","protein_coding","16",13598572,13632703
"ENSMUSG00000022684.16","ENSMUSG00000022684",67118,"Bfar","protein_coding","16",13489722,13521476
"ENSMUSG00000022685.10","ENSMUSG00000022685",74108,"Parn","protein_coding","16",13355824,13486034
"ENSMUSG00000022686.15","ENSMUSG00000022686",108105,"B3gnt5","protein_coding","16",19578958,19591503
"ENSMUSG00000022687.13","ENSMUSG00000022687",117606,"Boc","protein_coding","16",44305412,44379260
"ENSMUSG00000022696.18","ENSMUSG00000022696",320007,"Sidt1","protein_coding","16",44060543,44153559
"ENSMUSG00000022698.18","ENSMUSG00000022698",72117,"Naa50","protein_coding","16",43960193,43983729
"ENSMUSG00000022701.19","ENSMUSG00000022701",212153,"Ccdc191","protein_coding","16",43710163,43784677
"ENSMUSG00000022702.17","ENSMUSG00000022702",15260,"Hira","protein_coding","16",18695787,18789059
"ENSMUSG00000022704.17","ENSMUSG00000022704",106248,"Qtrt2","protein_coding","16",43681770,43747172
"ENSMUSG00000022705.6","ENSMUSG00000022705",13490,"Drd3","protein_coding","16",43574389,43643295
"ENSMUSG00000022706.17","ENSMUSG00000022706",18100,"Mrpl40","protein_coding","16",18690768,18695612
"ENSMUSG00000022707.17","ENSMUSG00000022707",74185,"Gbe1","protein_coding","16",70110837,70366604
"ENSMUSG00000022708.17","ENSMUSG00000022708",56490,"Zbtb20","protein_coding","16",42696244,43462965
"ENSMUSG00000022710.18","ENSMUSG00000022710",252870,"Usp7","protein_coding","16",8507459,8610172
"ENSMUSG00000022711.17","ENSMUSG00000022711",54128,"Pmm2","protein_coding","16",8455538,8480331
"ENSMUSG00000022715.4","ENSMUSG00000022715",74720,"Tmem114","protein_coding","16",8227139,8243000
"ENSMUSG00000022718.13","ENSMUSG00000022718",94223,"Dgcr8","protein_coding","16",18071812,18107110
"ENSMUSG00000022721.20","ENSMUSG00000022721",15547,"Trmt2a","protein_coding","16",18066543,18072636
"ENSMUSG00000022722.19","ENSMUSG00000022722",56297,"Arl6","protein_coding","16",59433312,59459754
"ENSMUSG00000022723.17","ENSMUSG00000022723",224273,"Crybg3","protein_coding","16",59311138,59421342
"ENSMUSG00000022724.16","ENSMUSG00000022724",67014,"Riox2","protein_coding","16",59292138,59312824
"ENSMUSG00000022742.7","ENSMUSG00000022742",12892,"Cpox","protein_coding","16",58490655,58537999
"ENSMUSG00000022744.13","ENSMUSG00000022744",224250,"Cldnd1","protein_coding","16",58548273,58554614
"ENSMUSG00000022747.18","ENSMUSG00000022747",54613,"St3gal6","protein_coding","16",58288488,58344606
"ENSMUSG00000022748.9","ENSMUSG00000022748",66497,"Cmss1","protein_coding","16",57122363,57427227
"ENSMUSG00000022749.9","ENSMUSG00000022749",67581,"Tbc1d23","protein_coding","16",56989225,57051867
"ENSMUSG00000022750.19","ENSMUSG00000022750",224023,"Klhl22","protein_coding","16",17577482,17611246
"ENSMUSG00000022751.10","ENSMUSG00000022751",52633,"Nit2","protein_coding","16",56977028,56987704
"ENSMUSG00000022752.10","ENSMUSG00000022752",28185,"Tomm70a","protein_coding","16",56942066,56977068
"ENSMUSG00000022753.16","ENSMUSG00000022753",71027,"Tmem30c","protein_coding","16",57086502,57113228
"ENSMUSG00000022754.7","ENSMUSG00000022754",56277,"Tmem45a","protein_coding","16",56625524,56706529
"ENSMUSG00000022756.18","ENSMUSG00000022756",224022,"Slc7a4","protein_coding","16",17389882,17401078
"ENSMUSG00000022757.20","ENSMUSG00000022757",21787,"Tfg","protein_coding","16",56510695,56537813
"ENSMUSG00000022758.15","ENSMUSG00000022758",18440,"P2rx6","protein_coding","16",17379749,17395664
"ENSMUSG00000022759.16","ENSMUSG00000022759",74685,"Lrrc74b","protein_coding","16",17362329,17379111
"ENSMUSG00000022760.18","ENSMUSG00000022760",69009,"Thap7","protein_coding","16",17345846,17349000
"ENSMUSG00000022761.13","ENSMUSG00000022761",66863,"Lztr1","protein_coding","16",17326552,17344197
"ENSMUSG00000022762.19","ENSMUSG00000022762",17968,"Ncam2","protein_coding","16",80997585,81423716
"ENSMUSG00000022763.19","ENSMUSG00000022763",72168,"Aifm3","protein_coding","16",17307475,17325349
"ENSMUSG00000022765.11","ENSMUSG00000022765",67474,"Snap29","protein_coding","16",17223850,17248691
"ENSMUSG00000022766.15","ENSMUSG00000022766",15160,"Serpind1","protein_coding","16",17149235,17161439
"ENSMUSG00000022768.18","ENSMUSG00000022768",76872,"Ccdc116","protein_coding","16",16956928,16965093
"ENSMUSG00000022769.10","ENSMUSG00000022769",64136,"Sdf2l1","protein_coding","16",16948002,16950247
"ENSMUSG00000022770.18","ENSMUSG00000022770",13383,"Dlg1","protein_coding","16",31482261,31693947
"ENSMUSG00000022771.18","ENSMUSG00000022771",66053,"Ppil2","protein_coding","16",16904419,16929121
"ENSMUSG00000022772.13","ENSMUSG00000022772",320213,"Senp5","protein_coding","16",31778490,31822105
"ENSMUSG00000022773.20","ENSMUSG00000022773",106369,"Ypel1","protein_coding","16",16887560,16904909
"ENSMUSG00000022774.14","ENSMUSG00000022774",68092,"Ncbp2","protein_coding","16",31767331,31780599
"ENSMUSG00000022779.17","ENSMUSG00000022779",21976,"Top3b","protein_coding","16",16688600,16710854
"ENSMUSG00000022780.6","ENSMUSG00000022780",30060,"Meltf","protein_coding","16",31697628,31717838
"ENSMUSG00000022781.9","ENSMUSG00000022781",224105,"Pak2","protein_coding","16",31835108,31898160
"ENSMUSG00000022783.12","ENSMUSG00000022783",50525,"Spag6l","protein_coding","16",16570880,16647320
"ENSMUSG00000022787.11","ENSMUSG00000022787",68980,"Wdr53","protein_coding","16",32066045,32075901
"ENSMUSG00000022788.17","ENSMUSG00000022788",224014,"Fgd4","protein_coding","16",16234781,16418413
"ENSMUSG00000022789.16","ENSMUSG00000022789",74006,"Dnm1l","protein_coding","16",16130094,16176823
"ENSMUSG00000022790.15","ENSMUSG00000022790",207683,"Igsf11","protein_coding","16",38713033,38847521
"ENSMUSG00000022791.20","ENSMUSG00000022791",51789,"Tnk2","protein_coding","16",32462692,32502311
"ENSMUSG00000022792.17","ENSMUSG00000022792",70120,"Yars2","protein_coding","16",16120829,16127504
"ENSMUSG00000022793.18","ENSMUSG00000022793",56375,"B4galt4","protein_coding","16",38562626,38589411
"ENSMUSG00000022797.17","ENSMUSG00000022797",22042,"Tfrc","protein_coding","16",32427738,32451612
"ENSMUSG00000022799.5","ENSMUSG00000022799",12549,"Arhgap31","protein_coding","16",38418702,38533636
"ENSMUSG00000022800.15","ENSMUSG00000022800",69823,"Fyttd1","protein_coding","16",32697870,32729245
"ENSMUSG00000022801.14","ENSMUSG00000022801",70144,"Lrch3","protein_coding","16",32734470,32836017
"ENSMUSG00000022802.3","ENSMUSG00000022802",239833,"Lmln","protein_coding","16",32882891,32948065
"ENSMUSG00000022803.13","ENSMUSG00000022803",64082,"Popdc2","protein_coding","16",38182571,38198578
"ENSMUSG00000022805.18","ENSMUSG00000022805",320214,"Cfap91","protein_coding","16",38118116,38162505
"ENSMUSG00000022807.10","ENSMUSG00000022807",106326,"Osbpl11","protein_coding","16",33005441,33063682
"ENSMUSG00000022808.6","ENSMUSG00000022808",69150,"Snx4","protein_coding","16",33071812,33120639
"ENSMUSG00000022811.18","ENSMUSG00000022811",22661,"Zfp148","protein_coding","16",33201206,33324733
"ENSMUSG00000022812.15","ENSMUSG00000022812",56637,"Gsk3b","protein_coding","16",37909363,38066446
"ENSMUSG00000022814.7","ENSMUSG00000022814",22247,"Umps","protein_coding","16",33775152,33787408
"ENSMUSG00000022816.12","ENSMUSG00000022816",14314,"Fstl1","protein_coding","16",37597235,37656876
"ENSMUSG00000022817.16","ENSMUSG00000022817",16419,"Itgb5","protein_coding","16",33650035,33769708
"ENSMUSG00000022820.5","ENSMUSG00000022820",68194,"Ndufb4","protein_coding","16",37467532,37474815
"ENSMUSG00000022820.5","ENSMUSG00000022820",100041273,"Ndufb4","protein_coding","16",37467532,37474815
"ENSMUSG00000022820.5","ENSMUSG00000022820",100042503,"Ndufb4","protein_coding","16",37467532,37474815
"ENSMUSG00000022822.17","ENSMUSG00000022822",27416,"Abcc5","protein_coding","16",20150053,20245144
"ENSMUSG00000022824.13","ENSMUSG00000022824",17063,"Muc13","protein_coding","16",33614407,33640304
"ENSMUSG00000022827.15","ENSMUSG00000022827",67657,"Rabl3","protein_coding","16",37360247,37392747
"ENSMUSG00000022828.11","ENSMUSG00000022828",74197,"Gtf2e1","protein_coding","16",37330152,37360151
"ENSMUSG00000022829.15","ENSMUSG00000022829",207227,"Stxbp5l","protein_coding","16",36935304,37205324
"ENSMUSG00000022831.15","ENSMUSG00000022831",15163,"Hcls1","protein_coding","16",36755345,36783574
"ENSMUSG00000022832.12","ENSMUSG00000022832",76378,"Ropn1","protein_coding","16",34470291,34498988
"ENSMUSG00000022833.8","ENSMUSG00000022833",239839,"Ccdc14","protein_coding","16",34510986,34545572
"ENSMUSG00000022836.12","ENSMUSG00000022836",107589,"Mylk","protein_coding","16",34565580,34822790
"ENSMUSG00000022837.15","ENSMUSG00000022837",320299,"Iqcb1","protein_coding","16",36648747,36693083
"ENSMUSG00000022838.15","ENSMUSG00000022838",106389,"Eaf2","protein_coding","16",36613246,36695365
"ENSMUSG00000022840.10","ENSMUSG00000022840",224129,"Adcy5","protein_coding","16",34975247,35126108
"ENSMUSG00000022841.16","ENSMUSG00000022841",11773,"Ap2m1","protein_coding","16",20354228,20363659
"ENSMUSG00000022842.19","ENSMUSG00000022842",107522,"Ece2","protein_coding","16",20448578,20465235
"ENSMUSG00000022843.18","ENSMUSG00000022843",12724,"Clcn2","protein_coding","16",20521714,20536496
"ENSMUSG00000022844.9","ENSMUSG00000022844",72599,"Pdia5","protein_coding","16",35217682,35311243
"ENSMUSG00000022847.16","ENSMUSG00000022847",21832,"Thpo","protein_coding","16",20543204,20553261
"ENSMUSG00000022848.9","ENSMUSG00000022848",224132,"Slc49a4","protein_coding","16",35514432,35589726
"ENSMUSG00000022849.6","ENSMUSG00000022849",66667,"Hspbap1","protein_coding","16",35590745,35648847
"ENSMUSG00000022853.8","ENSMUSG00000022853",74147,"Ehhadh","protein_coding","16",21580037,21606557
"ENSMUSG00000022855.10","ENSMUSG00000022855",75826,"Senp2","protein_coding","16",21828234,21868019
"ENSMUSG00000022856.10","ENSMUSG00000022856",66664,"Tmem41a","protein_coding","16",21753076,21766302
"ENSMUSG00000022858.17","ENSMUSG00000022858",20462,"Tra2b","protein_coding","16",22063299,22084755
"ENSMUSG00000022860.16","ENSMUSG00000022860",246048,"Chodl","protein_coding","16",78727836,78748621
"ENSMUSG00000022861.18","ENSMUSG00000022861",110197,"Dgkg","protein_coding","16",22287211,22475971
"ENSMUSG00000022863.16","ENSMUSG00000022863",12228,"Btg3","protein_coding","16",78129525,78174080
"ENSMUSG00000022864.15","ENSMUSG00000022864",67102,"D16Ertd472e","protein_coding","16",78337226,78373596
"ENSMUSG00000022865.15","ENSMUSG00000022865",13052,"Cxadr","protein_coding","16",78098377,78156662
"ENSMUSG00000022867.12","ENSMUSG00000022867",30940,"Usp25","protein_coding","16",76810594,76913668
"ENSMUSG00000022868.7","ENSMUSG00000022868",11625,"Ahsg","protein_coding","16",22710027,22718199
"ENSMUSG00000022871.14","ENSMUSG00000022871",59083,"Fetub","protein_coding","16",22737084,22758528
"ENSMUSG00000022876.19","ENSMUSG00000022876",67742,"Samsn1","protein_coding","16",75655681,75819169
"ENSMUSG00000022877.10","ENSMUSG00000022877",94175,"Hrg","protein_coding","16",22769822,22780406
"ENSMUSG00000022881.16","ENSMUSG00000022881",106344,"Rfc4","protein_coding","16",22932693,22946487
"ENSMUSG00000022883.12","ENSMUSG00000022883",19876,"Robo1","protein_coding","16",72105194,72842983
"ENSMUSG00000022884.17","ENSMUSG00000022884",13682,"Eif4a2","protein_coding","16",22926194,22932886
"ENSMUSG00000022885.17","ENSMUSG00000022885",20440,"St6gal1","protein_coding","16",23043490,23179100
"ENSMUSG00000022887.10","ENSMUSG00000022887",17174,"Masp1","protein_coding","16",23268167,23339565
"ENSMUSG00000022889.8","ENSMUSG00000022889",27393,"Mrpl39","protein_coding","16",84514464,84532630
"ENSMUSG00000022890.14","ENSMUSG00000022890",11957,"Atp5j","protein_coding","16",84624754,84632513
"ENSMUSG00000022892.12","ENSMUSG00000022892",11820,"App","protein_coding","16",84746573,84970654
"ENSMUSG00000022893.15","ENSMUSG00000022893",11504,"Adamts1","protein_coding","16",85590715,85600001
"ENSMUSG00000022894.7","ENSMUSG00000022894",23794,"Adamts5","protein_coding","16",85653061,85698716
"ENSMUSG00000022895.17","ENSMUSG00000022895",23872,"Ets2","protein_coding","16",95502942,95522095
"ENSMUSG00000022897.16","ENSMUSG00000022897",13548,"Dyrk1a","protein_coding","16",94370869,94496376
"ENSMUSG00000022898.14","ENSMUSG00000022898",13185,"Vps26c","protein_coding","16",94298642,94327689
"ENSMUSG00000022899.11","ENSMUSG00000022899",57738,"Slc15a2","protein_coding","16",36570539,36605324
"ENSMUSG00000022900.15","ENSMUSG00000022900",106347,"Ildr1","protein_coding","16",36514340,36547166
"ENSMUSG00000022901.14","ENSMUSG00000022901",12524,"Cd86","protein_coding","16",36424231,36486443
"ENSMUSG00000022905.13","ENSMUSG00000022905",16646,"Kpna1","protein_coding","16",35799120,35857501
"ENSMUSG00000022906.16","ENSMUSG00000022906",80285,"Parp9","protein_coding","16",35758840,35792975
"ENSMUSG00000022911.12","ENSMUSG00000022911",68146,"Arl13b","protein_coding","16",62614048,62667403
"ENSMUSG00000022912.9","ENSMUSG00000022912",19128,"Pros1","protein_coding","16",62674670,62749709
"ENSMUSG00000022913.17","ENSMUSG00000022913",56088,"Psmg1","protein_coding","16",95781133,95792160
"ENSMUSG00000022914.18","ENSMUSG00000022914",93871,"Brwd1","protein_coding","16",95793292,95883726
"ENSMUSG00000022935.17","ENSMUSG00000022935",14805,"Grik1","protein_coding","16",87692788,88087153
"ENSMUSG00000022940.18","ENSMUSG00000022940",56176,"Pigp","protein_coding","16",94159622,94172701
"ENSMUSG00000022941.9","ENSMUSG00000022941",170765,"Ripply3","protein_coding","16",94129279,94137794
"ENSMUSG00000022945.13","ENSMUSG00000022945",110749,"Chaf1b","protein_coding","16",93680789,93703003
"ENSMUSG00000022946.11","ENSMUSG00000022946",70028,"Dop1b","protein_coding","16",93508792,93607478
"ENSMUSG00000022947.9","ENSMUSG00000022947",109857,"Cbr3","protein_coding","16",93480103,93487878
"ENSMUSG00000022948.17","ENSMUSG00000022948",224440,"Setd4","protein_coding","16",93380345,93400951
"ENSMUSG00000022949.10","ENSMUSG00000022949",209195,"Clic6","protein_coding","16",92282624,92338131
"ENSMUSG00000022952.18","ENSMUSG00000022952",12394,"Runx1","protein_coding","16",92398354,92623037
"ENSMUSG00000022956.12","ENSMUSG00000022956",28080,"Atp5o","protein_coding","16",91722102,91728575
"ENSMUSG00000022957.21","ENSMUSG00000022957",16443,"Itsn1","protein_coding","16",91526169,91717485
"ENSMUSG00000022960.14","ENSMUSG00000022960",60364,"Donson","protein_coding","16",91473696,91485658
"ENSMUSG00000022961.19","ENSMUSG00000022961",20658,"Son","protein_coding","16",91444394,91476109
"ENSMUSG00000022962.16","ENSMUSG00000022962",14450,"Gart","protein_coding","16",91418074,91443840
"ENSMUSG00000022964.15","ENSMUSG00000022964",77975,"Tmem50b","protein_coding","16",91371391,91394688
"ENSMUSG00000022965.9","ENSMUSG00000022965",15980,"Ifngr2","protein_coding","16",91343960,91362511
"ENSMUSG00000022967.14","ENSMUSG00000022967",15975,"Ifnar1","protein_coding","16",91282126,91304329
"ENSMUSG00000022969.14","ENSMUSG00000022969",16155,"Il10rb","protein_coding","16",91203052,91222722
"ENSMUSG00000022971.19","ENSMUSG00000022971",15976,"Ifnar2","protein_coding","16",91169671,91202477
"ENSMUSG00000022972.11","ENSMUSG00000022972",68001,"Cfap298","protein_coding","16",90722697,90732002
"ENSMUSG00000022973.19","ENSMUSG00000022973",104015,"Synj1","protein_coding","16",90732980,90808196
"ENSMUSG00000022974.13","ENSMUSG00000022974",67367,"Paxbp1","protein_coding","16",90810925,90841431
"ENSMUSG00000022978.12","ENSMUSG00000022978",66578,"Mis18a","protein_coding","16",90516200,90524292
"ENSMUSG00000022982.11","ENSMUSG00000022982",20655,"Sod1","protein_coding","16",90017642,90023217
