"ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position","p.overall","q.overall","post.hoc.A.By.p","post.hoc.peak.By.p","post.hoc.M.By.p","post.hoc.A.By.q","post.hoc.peak.By.q","post.hoc.M.By.q","A1","A2","delta.A","p.delta.A","q.delta.A","peak1","peak2","delta.peak","p.delta.peak","q.delta.peak","M1","M2","delta.M","p.delta.M","q.delta.M","P"
"ENSMUSG00000044566",71213,"Cage1","protein_coding","13",38190028,38221045,0.009,0.019,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.071,0.071,0,0.991,0.999,4.342,22.277,17.935,0.002,0.007,7.752,7.778,0.026,0.232,0.537,24
"ENSMUSG00000021428",71340,"Riok1","protein_coding","13",38220971,38245409,0.402,0.427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.057,0.037,-0.02,0.261,0.981,6.916,5.506,-1.41,0.366,0.385,9.284,9.297,0.013,0.312,0.608,24
"ENSMUSG00000021431",67797,"Snrnp48","protein_coding","13",38388914,38411641,0.101,0.128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.126,0.104,-0.022,0.606,0.999,17.03,13.564,-3.467,0.027,0.039,8.875,8.899,0.024,0.43,0.714,24
"ENSMUSG00000021367",13614,"Edn1","protein_coding","13",42454952,42461466,0.031,0.049,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.099,0.07,-0.029,0.467,0.999,1.824,20.42,18.596,0.014,0.023,7.109,7.091,-0.018,0.538,0.787,24
"ENSMUSG00000021368",67046,"Tbc1d7","protein_coding","13",43305216,43324977,0.005,0.013,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078,0.062,-0.017,0.487,0.999,6.363,1.365,-4.997,0.001,0.005,9,9.011,0.011,0.503,0.767,24
"ENSMUSG00000051335",328232,"Gfod1","protein_coding","13",43348721,43457648,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.143,0.109,-0.034,0.288,0.981,17.937,13.477,-4.459,0,0.002,11.457,11.46,0.003,0.878,0.957,24
"ENSMUSG00000054021",68346,"Sirt5","protein_coding","13",43518972,43548679,0.01,0.021,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.077,0.054,-0.023,0.385,0.999,5.406,23.862,18.455,0.007,0.015,8.95,8.964,0.014,0.434,0.715,24
"ENSMUSG00000038546",56705,"Ranbp9","protein_coding","13",43556151,43634758,0.085,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.039,-0.02,0.243,0.981,16.415,13.07,-3.345,0.027,0.039,11.615,11.611,-0.004,0.739,0.9,24
"ENSMUSG00000038025",18676,"Phf2","protein_coding","13",48955226,49024595,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.051,0.045,-0.006,0.764,0.999,20.992,15.694,-5.298,0.006,0.014,12.254,12.228,-0.026,0.096,0.357,24
"ENSMUSG00000037989",75607,"Wnk2","protein_coding","13",49189779,49301490,0.58,0.599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079,0.056,-0.023,0.459,0.999,16.234,14.431,-1.803,0.346,0.365,13.006,12.991,-0.015,0.494,0.761,24
"ENSMUSG00000037946",30938,"Fgd3","protein_coding","13",49415030,49473787,0.021,0.036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.163,0.066,-0.097,0.027,0.641,1.384,0.06,-1.325,0.426,0.444,10.045,9.991,-0.054,0.082,0.329,24
"ENSMUSG00000021385",75678,"Ippk","protein_coding","13",49574725,49618049,0.016,0.029,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.064,0.041,-0.022,0.266,0.981,11.569,6.972,-4.597,0.011,0.02,9.525,9.504,-0.021,0.145,0.435,24
"ENSMUSG00000021391",66336,"Cenpp","protein_coding","13",49617499,49806261,0.002,0.007,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.081,0.075,-0.006,0.84,0.999,11.395,4.818,-6.577,0.003,0.009,6.601,6.613,0.012,0.593,0.823,24
"ENSMUSG00000067586",13610,"S1pr3","protein_coding","13",51562675,51576833,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.254,0.095,-0.159,0.002,0.216,0.717,21.518,20.801,0.031,0.043,9.924,9.815,-0.11,0.002,0.111,24
"ENSMUSG00000021453",23882,"Gadd45g","protein_coding","13",52000714,52002504,0.009,0.018,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.238,0.177,-0.061,0.388,0.999,11.97,8.016,-3.955,0.007,0.016,9.667,9.735,0.068,0.177,0.478,24
"ENSMUSG00000056749",18030,"Nfil3","protein_coding","13",53121245,53135109,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.154,0.181,0.027,0.464,0.999,19.891,16.652,-3.239,0,0.003,9.079,9.046,-0.033,0.203,0.511,24
"ENSMUSG00000025872",73666,"Thoc3","protein_coding","13",54606650,54616662,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.098,0.065,-0.033,0.103,0.878,8.2,4.815,-3.385,0.002,0.006,10.726,10.753,0.027,0.059,0.284,24
"ENSMUSG00000025871",97820,"4833439L19Rik","protein_coding","13",54699031,54713248,0.015,0.028,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.032,0.035,0.002,0.871,0.999,19.536,13.03,-6.506,0.004,0.011,12.626,12.627,0.001,0.909,0.969,24
"ENSMUSG00000025869",28126,"Nop16","protein_coding","13",54731998,54737903,0.155,0.184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.054,0.071,0.016,0.515,0.999,17.175,13.69,-3.485,0.039,0.052,9.856,9.866,0.011,0.541,0.789,24
"ENSMUSG00000025875",74257,"Tspan17","protein_coding","13",54937190,54944589,0.016,0.029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.11,0.072,-0.038,0.277,0.981,6.846,2.342,-4.504,0.024,0.036,9.659,9.693,0.034,0.174,0.475,24
"ENSMUSG00000025878",20184,"Uimc1","protein_coding","13",55175693,55248113,0.07,0.095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.071,-0.011,0.743,0.999,15.522,11.887,-3.636,0.043,0.057,8.956,8.993,0.037,0.121,0.401,24
"ENSMUSG00000021484",66890,"Lman2","protein_coding","13",55491646,55510596,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.077,0.046,-0.03,0.095,0.877,20.71,15.492,-5.217,0,0.002,12.569,12.547,-0.022,0.087,0.338,24
"ENSMUSG00000034675",56320,"Dbn1","protein_coding","13",55621242,55635924,0.024,0.04,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.064,0.073,0.009,0.729,0.999,0.915,20.559,19.645,0.003,0.009,12.85,12.87,0.02,0.264,0.567,24
"ENSMUSG00000021500",212880,"Ddx46","protein_coding","13",55782840,55829069,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.159,0.131,-0.028,0.382,0.999,5.456,0.53,-4.926,0,0,11.747,11.732,-0.015,0.504,0.767,24
"ENSMUSG00000021508",57266,"Cxcl14","protein_coding","13",56436456,56444364,0.006,0.015,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.087,0.104,0.017,0.658,0.999,18.704,12.979,-5.724,0.002,0.008,11.324,11.351,0.027,0.296,0.595,24
"ENSMUSG00000035509",213311,"Fbxl21","protein_coding","13",56670285,56685711,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.205,0.188,-0.017,0.711,0.999,8.911,3.097,-5.814,0,0,8.996,8.998,0.001,0.97,0.991,24
"ENSMUSG00000005312",56085,"Ubqln1","protein_coding","13",58323970,58363467,0.048,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.051,0.036,-0.015,0.427,0.999,19.292,15.65,-3.642,0.044,0.058,13.354,13.329,-0.025,0.065,0.291,24
"ENSMUSG00000021546",15387,"Hnrnpk","protein_coding","13",58538956,58551157,0.074,0.099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.033,0.036,0.003,0.842,0.999,10.454,6.161,-4.293,0.014,0.023,13.728,13.713,-0.015,0.149,0.44,24
"ENSMUSG00000069805",14121,"Fbp1","protein_coding","13",63012567,63036096,0.006,0.014,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.085,0.076,-0.009,0.798,0.999,13.951,7.582,-6.369,0.003,0.009,6.215,6.236,0.02,0.42,0.705,24
"ENSMUSG00000021466",19206,"Ptch1","protein_coding","13",63656142,63721412,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.088,0.092,0.004,0.902,0.999,18.797,10.264,-8.533,0,0.002,13.653,13.636,-0.017,0.451,0.728,24
"ENSMUSG00000021483",105278,"Cdk20","protein_coding","13",64580128,64589587,0.062,0.085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.042,0.071,0.029,0.209,0.974,17.314,13.284,-4.03,0.034,0.047,9.329,9.344,0.015,0.356,0.651,24
"ENSMUSG00000034617",210009,"Mtrr","protein_coding","13",68708899,68730268,0.028,0.045,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.06,0.061,0.001,0.979,0.999,17.705,13.081,-4.625,0.004,0.01,9.771,9.773,0.002,0.906,0.968,24
"ENSMUSG00000060969",16371,"Irx1","protein_coding","13",72106040,72111842,0.249,0.278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074,0.117,0.043,0.303,0.986,12.385,9.911,-2.474,0.174,0.194,8.861,8.888,0.027,0.364,0.659,24
"ENSMUSG00000021565",74338,"Slc6a19","protein_coding","13",73827864,73852984,0.117,0.145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.098,0.133,0.035,0.459,0.999,4.868,1.04,-3.828,0.025,0.036,7.466,7.474,0.007,0.825,0.938,24
"ENSMUSG00000021569",69716,"Trip13","protein_coding","13",74059466,74085903,0.261,0.291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.091,0.059,-0.032,0.256,0.981,7.009,4.467,-2.542,0.113,0.132,6.48,6.478,-0.002,0.915,0.971,24
"ENSMUSG00000057649",105246,"Brd9","protein_coding","13",74085930,74109014,0.002,0.006,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.082,0.047,-0.035,0.212,0.975,7.548,3.071,-4.477,0.018,0.028,10.467,10.523,0.056,0.006,0.129,24
"ENSMUSG00000021572",74470,"Cep72","protein_coding","13",74184619,74210418,0.459,0.481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.08,-0.002,0.956,0.999,5.845,3.048,-2.797,0.13,0.15,6.668,6.655,-0.013,0.628,0.841,24
"ENSMUSG00000021597",105377,"Slf1","protein_coding","13",77191207,77283592,0.005,0.012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.069,0.062,-0.007,0.832,0.999,9.749,1.117,-8.632,0.012,0.021,9.154,9.153,-0.001,0.971,0.991,24
"ENSMUSG00000071252",72371,"2210408I21Rik","protein_coding","13",77283659,77761903,0.003,0.009,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.119,0.089,-0.029,0.356,0.995,6.639,1.98,-4.659,0.001,0.005,9.18,9.173,-0.007,0.749,0.903,24
"ENSMUSG00000021537",12626,"Cetn3","protein_coding","13",81931196,81945274,0.026,0.042,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.099,0.108,0.008,0.822,0.999,11.041,6.702,-4.338,0.004,0.01,10.618,10.625,0.007,0.796,0.922,24
"ENSMUSG00000035762",72745,"Tmem161b","protein_coding","13",84370415,84444260,0.014,0.026,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.056,0.092,0.037,0.244,0.981,7.875,2.1,-5.775,0.008,0.016,8.655,8.653,-0.002,0.946,0.983,24
"ENSMUSG00000021613",12950,"Hapln1","protein_coding","13",89687915,89759771,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.144,0.091,-0.053,0.182,0.947,15.026,9.769,-5.257,0.002,0.008,8.479,8.442,-0.037,0.194,0.5,24
"ENSMUSG00000012422",66074,"Tmem167","protein_coding","13",90237242,90292026,0,0.002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.083,0.043,-0.04,0.081,0.861,15.668,9.406,-6.262,0.009,0.017,10.73,10.707,-0.023,0.156,0.447,24
"ENSMUSG00000021619",66795,"Atg10","protein_coding","13",91083475,91372087,0.054,0.076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.065,0.047,-0.018,0.454,0.999,10.491,5.799,-4.692,0.01,0.019,8.572,8.565,-0.007,0.665,0.858,24
"ENSMUSG00000007617",26556,"Homer1","protein_coding","13",93436143,93541637,0.238,0.267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.087,0.057,-0.029,0.341,0.995,16.56,13.646,-2.914,0.109,0.128,10.368,10.38,0.012,0.586,0.816,24
"ENSMUSG00000045312",218454,"Lhfpl2","protein_coding","13",94194304,94331917,0.005,0.012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.117,0.075,-0.042,0.217,0.977,1.237,23.079,21.843,0.135,0.154,10.429,10.361,-0.068,0.005,0.121,24
"ENSMUSG00000091387",218476,"Gcnt4","protein_coding","13",97061197,97087414,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.147,0.147,0,0.998,0.999,12.964,8.871,-4.093,0,0.003,7.382,7.375,-0.007,0.816,0.933,24
"ENSMUSG00000060739",59050,"Nsa2","protein_coding","13",97265932,97274445,0.041,0.061,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.054,0.067,0.012,0.678,0.999,14.305,8.584,-5.721,0.006,0.013,10.665,10.678,0.012,0.553,0.795,24
"ENSMUSG00000009470",238799,"Tnpo1","protein_coding","13",98975527,99062892,0.002,0.006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.139,0.07,-0.068,0.066,0.835,16.957,12.442,-4.514,0.03,0.042,12.415,12.367,-0.049,0.063,0.291,24
"ENSMUSG00000021650",68927,"Ptcd2","protein_coding","13",99456155,99481213,0.045,0.066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.052,0.047,-0.005,0.794,0.999,19.532,14.824,-4.708,0.004,0.012,10.081,10.087,0.006,0.658,0.854,24
"ENSMUSG00000021646",78038,"Mccc2","protein_coding","13",100085038,100152147,0.595,0.614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,0.047,-0.003,0.872,0.999,4.465,3.753,-0.712,0.681,0.69,10.258,10.278,0.02,0.186,0.491,24
"ENSMUSG00000078941",108143,"Ak6","protein_coding","13",100787487,100802867,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.118,0.109,-0.009,0.794,0.999,17.6,12.372,-5.229,0,0.001,7.874,7.889,0.016,0.512,0.77,24
"ENSMUSG00000078941",102216272,"Ak6","protein_coding","13",100787487,100802867,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.118,0.109,-0.009,0.794,0.999,17.6,12.372,-5.229,0,0.001,7.874,7.889,0.016,0.512,0.77,24
"ENSMUSG00000032621",218543,"Srek1","protein_coding","13",103875856,103911116,0.009,0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.23,0.193,-0.037,0.416,0.999,17.424,14.528,-2.896,0.002,0.006,10.952,10.949,-0.004,0.91,0.969,24
"ENSMUSG00000021711",66975,"Trappc13","protein_coding","13",104278657,104314977,0.02,0.035,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.042,0.04,-0.001,0.94,0.999,18.73,14.164,-4.566,0.01,0.019,10.744,10.722,-0.022,0.066,0.294,24
"ENSMUSG00000021715",67285,"Cwc27","protein_coding","13",104767648,104953650,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078,0.053,-0.025,0.263,0.981,10.268,6.398,-3.87,0.006,0.014,9.52,9.54,0.02,0.212,0.519,24
"ENSMUSG00000021721",15550,"Htr1a","protein_coding","13",105580147,105584630,0.14,0.169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,0.066,-0.064,0.098,0.877,17.442,14.874,-2.568,0.12,0.139,9.635,9.625,-0.009,0.731,0.896,24
"ENSMUSG00000021694",71991,"Ercc8","protein_coding","13",108295265,108331898,0.009,0.019,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.061,0.044,-0.017,0.479,0.999,9.81,5.874,-3.937,0.041,0.055,9,9.045,0.045,0.011,0.149,24
"ENSMUSG00000021696",74559,"Elovl7","protein_coding","13",108350938,108422217,0.086,0.112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.156,0.162,0.006,0.935,0.999,2.13,0.994,-1.136,0.52,0.536,10.006,9.881,-0.125,0.016,0.174,24
"ENSMUSG00000021697",218581,"Depdc1b","protein_coding","13",108452866,108544316,0.188,0.217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.087,0.097,0.01,0.795,0.999,4.979,1.383,-3.596,0.045,0.059,6.864,6.851,-0.013,0.635,0.845,24
"ENSMUSG00000032745",73274,"Gpbp1","protein_coding","13",111562214,111626645,0.005,0.012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.059,0.044,-0.015,0.501,0.999,17.098,11.446,-5.652,0.012,0.021,11.242,11.213,-0.029,0.058,0.284,24
"ENSMUSG00000016018",72198,"Mtrex","protein_coding","13",113003952,113063932,0.029,0.046,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.056,-0.01,0.572,0.999,18.979,15.371,-3.608,0.005,0.012,11.469,11.46,-0.009,0.489,0.757,24
"ENSMUSG00000042426",218629,"Dhx29","protein_coding","13",113063988,113105966,0.012,0.024,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.063,0.07,0.007,0.758,0.999,19.791,15.345,-4.447,0.003,0.009,10.618,10.598,-0.02,0.232,0.537,24
"ENSMUSG00000021775",353187,"Nr1d2","protein_coding","14",4230569,4265642,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.212,0.166,-0.047,0.125,0.901,10.807,7.009,-3.798,0,0,12.118,12.111,-0.006,0.767,0.907,24
"ENSMUSG00000068758",16188,"Il3ra","protein_coding","14",8113752,8123488,0.187,0.216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074,0.094,0.02,0.598,0.999,9.601,6.153,-3.448,0.074,0.091,8.019,7.989,-0.03,0.283,0.585,24
"ENSMUSG00000021737",66413,"Psmd6","protein_coding","14",8348779,8357589,0.123,0.151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.049,0.035,-0.014,0.439,0.999,11.749,8.928,-2.821,0.103,0.122,11.431,11.45,0.019,0.137,0.425,24
"ENSMUSG00000044772",218739,"Sntn","protein_coding","14",8786615,8798887,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.119,0.102,-0.018,0.727,0.999,5.789,23.353,17.563,0.007,0.015,6.909,6.901,-0.009,0.805,0.926,24
"ENSMUSG00000021747",74430,"Cfap20dc","protein_coding","14",13803533,14038581,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.11,0.063,-0.046,0.181,0.947,9.227,0.385,-8.843,0.006,0.014,8.049,8.094,0.045,0.063,0.291,24
"ENSMUSG00000021750",268709,"Fam107a","protein_coding","14",14151750,14173499,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.226,0.219,-0.008,0.882,0.999,17.645,13.7,-3.945,0,0.001,13.218,13.225,0.007,0.846,0.944,24
"ENSMUSG00000021751",93732,"Acox2","protein_coding","14",14210420,14244262,0.066,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.114,0.084,-0.029,0.385,0.999,6.84,4.152,-2.688,0.06,0.076,6.603,6.642,0.039,0.108,0.382,24
"ENSMUSG00000023156",67053,"Rpp14","protein_coding","14",14377939,14389406,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.05,-0.016,0.494,0.999,18.314,11.042,-7.273,0.005,0.013,10.02,10.028,0.008,0.619,0.836,24
"ENSMUSG00000023156",109729085,"Rpp14","protein_coding","14",14377939,14389406,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.05,-0.016,0.494,0.999,18.314,11.042,-7.273,0.005,0.013,10.02,10.028,0.008,0.619,0.836,24
"ENSMUSG00000039599",105428,"Fam149b","protein_coding","14",20398230,20433559,0.002,0.006,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.067,0.048,-0.019,0.392,0.999,21.249,17.068,-4.181,0.015,0.025,10.33,10.38,0.05,0.002,0.111,24
"ENSMUSG00000021814",11750,"Anxa7","protein_coding","14",20505328,20530201,0.462,0.484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.042,0.03,-0.012,0.408,0.999,8.678,6.562,-2.116,0.218,0.237,11.575,11.567,-0.008,0.42,0.705,24
"ENSMUSG00000039367",218811,"Sec24c","protein_coding","14",20724376,20744920,0.051,0.073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.053,0.031,-0.022,0.197,0.962,17.598,14.203,-3.395,0.07,0.086,12.074,12.054,-0.02,0.1,0.366,24
"ENSMUSG00000021820",12325,"Camk2g","protein_coding","14",20784943,20844156,0,0.001,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.088,0.045,-0.042,0.099,0.877,9.395,5.21,-4.186,0.025,0.036,13.147,13.212,0.065,0.001,0.109,24
"ENSMUSG00000021824",55946,"Ap3m1","protein_coding","14",21081510,21102576,0.001,0.003,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.059,0.048,-0.011,0.617,0.999,14.586,8.185,-6.401,0.004,0.011,10.832,10.792,-0.04,0.013,0.157,24
"ENSMUSG00000021782",71228,"Dlg5","protein_coding","14",24184021,24295988,0.387,0.412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07,0.052,-0.018,0.478,0.999,20.157,17.456,-2.701,0.133,0.153,11.984,11.988,0.004,0.83,0.939,24
"ENSMUSG00000055538",71918,"Zcchc24","protein_coding","14",25712066,25769463,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.139,0.128,-0.011,0.805,0.999,17.003,11.273,-5.73,0.001,0.003,13.022,12.979,-0.043,0.171,0.468,24
"ENSMUSG00000021866",11744,"Anxa11","protein_coding","14",25842580,25887228,0.01,0.021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.105,0.075,-0.03,0.49,0.999,2.105,23.369,21.263,0.147,0.166,9.606,9.52,-0.086,0.006,0.129,24
"ENSMUSG00000048502",278672,"Duxbl1","protein_coding","14",25979001,25990512,0.225,0.254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.088,0.096,0.008,0.841,0.999,6.516,3.087,-3.429,0.042,0.055,6.593,6.592,-0.001,0.972,0.991,24
"ENSMUSG00000040717",171463,"Il17rd","protein_coding","14",26760898,26829243,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.176,0.098,-0.078,0.02,0.612,23.185,17.892,-5.292,0,0,9.697,9.646,-0.051,0.032,0.227,24
"ENSMUSG00000052395",328370,"Rft1","protein_coding","14",30376317,30413274,0.009,0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.062,-0.007,0.803,0.999,8.489,3.055,-5.434,0.002,0.008,9.309,9.281,-0.028,0.144,0.434,24
"ENSMUSG00000006526",69179,"Stimate","protein_coding","14",30547547,30599167,0.047,0.069,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.052,0.042,-0.01,0.569,0.999,10.46,6.156,-4.303,0.006,0.014,10.308,10.304,-0.004,0.748,0.903,24
"ENSMUSG00000019027",110084,"Dnah1","protein_coding","14",30982332,31045853,0.055,0.077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.094,0.073,-0.02,0.585,0.999,4.68,23.844,19.165,0.02,0.031,11.301,11.286,-0.015,0.561,0.802,24
"ENSMUSG00000021892",24056,"Sh3bp5","protein_coding","14",31081837,31158035,0.031,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.052,-0.03,0.248,0.981,4.099,0.361,-3.739,0.033,0.046,11.129,11.104,-0.025,0.18,0.483,24
"ENSMUSG00000056234",27057,"Ncoa4","protein_coding","14",31881822,31901812,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.043,0.034,-0.009,0.529,0.999,20.982,16.562,-4.421,0.007,0.016,11.782,11.761,-0.02,0.058,0.284,24
"ENSMUSG00000072473",67085,"1700024G13Rik","protein_coding","14",32098025,32110348,0.016,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,0.11,-0.09,0.076,0.851,6.299,2.701,-3.599,0.027,0.039,7.06,7.083,0.023,0.521,0.778,24
"ENSMUSG00000050666",320736,"Vstm4","protein_coding","14",32578713,32661448,0,0.001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.311,0.146,-0.165,0.009,0.517,0.559,21.411,20.851,0.011,0.02,9.424,9.335,-0.089,0.045,0.263,24
"ENSMUSG00000108841",268729,"Frmpd2","protein_coding","14",33193653,33297226,0.273,0.302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.111,0.151,0.04,0.54,0.999,22.98,19.695,-3.285,0.097,0.115,8.737,8.709,-0.028,0.547,0.792,24
"ENSMUSG00000021943",14560,"Gdf10","protein_coding","14",33645544,33659940,0.001,0.003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.184,0.13,-0.054,0.331,0.995,15.531,12.42,-3.111,0.028,0.04,9.514,9.376,-0.138,0.001,0.109,24
"ENSMUSG00000041471",75698,"Shld2","protein_coding","14",33958990,34032450,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.06,0.078,0.018,0.54,0.999,10.213,2.094,-8.119,0.005,0.012,8.515,8.503,-0.012,0.547,0.792,24
"ENSMUSG00000055128",68755,"Cgrrf1","protein_coding","14",47069582,47091650,0.026,0.043,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.081,0.09,0.008,0.765,0.999,15.259,11.251,-4.008,0.003,0.01,9.677,9.683,0.006,0.759,0.906,24
"ENSMUSG00000050335",16854,"Lgals3","protein_coding","14",47605208,47623617,0.672,0.686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.111,0.097,-0.014,0.753,0.999,3.495,1.679,-1.816,0.287,0.306,7.931,7.917,-0.014,0.661,0.856,24
"ENSMUSG00000006281",21745,"Tep1","protein_coding","14",51061516,51108017,0.003,0.008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.112,0.089,-0.022,0.538,0.999,0.095,21.171,21.075,0.036,0.049,9.329,9.255,-0.075,0.004,0.111,24
"ENSMUSG00000060373",15381,"Hnrnpc","protein_coding","14",52310834,52341485,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.183,0.125,-0.058,0.045,0.767,22.178,18.084,-4.095,0,0,13.076,13.063,-0.013,0.516,0.774,24
"ENSMUSG00000022160",56335,"Mettl3","protein_coding","14",52532298,52542585,0.213,0.242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074,0.084,0.01,0.675,0.999,17.108,14.847,-2.26,0.078,0.095,9.45,9.434,-0.017,0.344,0.641,24
"ENSMUSG00000000957",17387,"Mmp14","protein_coding","14",54669069,54682821,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.629,0.399,-0.23,0.003,0.317,1.253,22.067,20.814,0,0,11.017,10.966,-0.051,0.342,0.64,24
