"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000050944.15","ENSMUSG00000050944",319634,"Efcab5","protein_coding","11",76980741,77079794
"ENSMUSG00000050954.16","ENSMUSG00000050954",67911,"Zfp169","protein_coding","13",48641123,48666927
"ENSMUSG00000050963.8","ENSMUSG00000050963",16539,"Kcns2","protein_coding","15",34837501,34843553
"ENSMUSG00000050965.15","ENSMUSG00000050965",18750,"Prkca","protein_coding","11",107824213,108234754
"ENSMUSG00000051029.9","ENSMUSG00000051029",282663,"Serpinb1b","protein_coding","13",33262558,33278363
"ENSMUSG00000051037.16","ENSMUSG00000051037",218311,"Zfp455","protein_coding","13",67342570,67357362
"ENSMUSG00000051043.17","ENSMUSG00000051043",70355,"Gprc5c","protein_coding","11",114741978,114763443
"ENSMUSG00000051054.5","ENSMUSG00000051054",102638268,"1700014D04Rik","protein_coding","13",59888656,59894566
"ENSMUSG00000051062.7","ENSMUSG00000051062",237730,"Fbll1","protein_coding","11",35688209,35689711
"ENSMUSG00000051098.7","ENSMUSG00000051098",72852,"Mblac2","protein_coding","13",81859460,81901394
"ENSMUSG00000051111.17","ENSMUSG00000051111",75209,"Sv2c","protein_coding","13",96091102,96269085
"ENSMUSG00000051166.11","ENSMUSG00000051166",319670,"Eml5","protein_coding","12",98753064,98867743
"ENSMUSG00000051212.9","ENSMUSG00000051212",321019,"Gpr183","protein_coding","14",122189963,122202607
"ENSMUSG00000051232.14","ENSMUSG00000051232",195040,"Tmem199","protein_coding","11",78397881,78402998
"ENSMUSG00000051235.11","ENSMUSG00000051235",209334,"Gen1","protein_coding","12",11288921,11315802
"ENSMUSG00000051335.7","ENSMUSG00000051335",328232,"Gfod1","protein_coding","13",43348721,43457648
"ENSMUSG00000051355.19","ENSMUSG00000051355",17846,"Commd1","protein_coding","11",22846136,22932382
"ENSMUSG00000051359.16","ENSMUSG00000051359",52589,"Ncald","protein_coding","15",37366419,37792814
"ENSMUSG00000051367.9","ENSMUSG00000051367",20471,"Six1","protein_coding","12",73086789,73100661
"ENSMUSG00000051378.11","ENSMUSG00000051378",70218,"Kif18b","protein_coding","11",102796355,102815950
"ENSMUSG00000051427.15","ENSMUSG00000051427",216516,"Ccdc157","protein_coding","11",4091123,4110293
"ENSMUSG00000051456.5","ENSMUSG00000051456",56534,"Hspb3","protein_coding","13",113799432,113800212
"ENSMUSG00000051497.16","ENSMUSG00000051497",16517,"Kcnj16","protein_coding","11",110858859,110918794
"ENSMUSG00000051506.18","ENSMUSG00000051506",545030,"Wdfy4","protein_coding","14",32681504,32907465
"ENSMUSG00000051510.14","ENSMUSG00000051510",17134,"Mafg","protein_coding","11",120515943,120524426
"ENSMUSG00000051615.15","ENSMUSG00000051615",76108,"Rap2a","protein_coding","14",120715856,120744606
"ENSMUSG00000051617.4","ENSMUSG00000051617",107656,"Krt9","protein_coding","11",100077607,100084072
"ENSMUSG00000051627.4","ENSMUSG00000051627",50709,"H1f4","protein_coding","13",23804612,23806541
"ENSMUSG00000051650.12","ENSMUSG00000051650",53625,"B3gnt2","protein_coding","11",22709738,22810961
"ENSMUSG00000051721.7","ENSMUSG00000051721",238037,"Wdcp","protein_coding","12",4893303,4910043
"ENSMUSG00000051726.7","ENSMUSG00000051726",382571,"Kcnf1","protein_coding","12",17222101,17226889
"ENSMUSG00000051790.16","ENSMUSG00000051790",216856,"Nlgn2","protein_coding","11",69713948,69728610
"ENSMUSG00000051890.14","ENSMUSG00000051890",271005,"Klhdc1","protein_coding","12",69287950,69331406
"ENSMUSG00000051920.8","ENSMUSG00000051920",239405,"Rspo2","protein_coding","15",42884190,43034222
"ENSMUSG00000052087.15","ENSMUSG00000052087",51791,"Rgs14","protein_coding","13",55517545,55532500
"ENSMUSG00000052160.8","ENSMUSG00000052160",104759,"Pld4","protein_coding","12",112727089,112735424
"ENSMUSG00000052180.16","ENSMUSG00000052180",97848,"Serpinb6c","protein_coding","13",34063799,34089691
"ENSMUSG00000052221.9","ENSMUSG00000052221",210762,"Ppp1r36","protein_coding","12",76464312,76486266
"ENSMUSG00000052253.7","ENSMUSG00000052253",52521,"Zfp622","protein_coding","15",25984452,25998567
"ENSMUSG00000052298.13","ENSMUSG00000052298",72729,"Cdc42se2","protein_coding","11",54608282,54678501
"ENSMUSG00000052373.15","ENSMUSG00000052373",13384,"Mpp3","protein_coding","11",101890478,101919287
"ENSMUSG00000052374.17","ENSMUSG00000052374",11472,"Actn2","protein_coding","13",12284312,12355641
"ENSMUSG00000052392.6","ENSMUSG00000052392",171282,"Acot4","protein_coding","12",84085153,84095375
"ENSMUSG00000052395.18","ENSMUSG00000052395",328370,"Rft1","protein_coding","14",30376317,30413274
"ENSMUSG00000052485.8","ENSMUSG00000052485",380863,"Tmem171","protein_coding","13",98822743,98831342
"ENSMUSG00000052551.17","ENSMUSG00000052551",94191,"Adarb2","protein_coding","13",8252902,8818783
"ENSMUSG00000052565.8","ENSMUSG00000052565",14957,"H1f3","protein_coding","13",23737436,23744860
"ENSMUSG00000052584.11","ENSMUSG00000052584",72661,"Serp2","protein_coding","14",76770254,76794329
"ENSMUSG00000052593.17","ENSMUSG00000052593",11491,"Adam17","protein_coding","12",21373510,21423633
"ENSMUSG00000052609.10","ENSMUSG00000052609",263406,"Plekhg3","protein_coding","12",76577665,76627262
"ENSMUSG00000052632.17","ENSMUSG00000052632",211914,"Asap2","protein_coding","12",21040460,21320172
"ENSMUSG00000052727.7","ENSMUSG00000052727",17755,"Map1b","protein_coding","13",99557954,99653048
"ENSMUSG00000052812.6","ENSMUSG00000052812",320817,"Atad2b","protein_coding","12",4967353,5097394
"ENSMUSG00000052818.6","ENSMUSG00000052818",258252,"Or6c76b","protein_coding","10",129691236,129694591
"ENSMUSG00000052915.15","ENSMUSG00000052915",74026,"Msl1","protein_coding","11",98686342,98698685
"ENSMUSG00000052921.14","ENSMUSG00000052921",442801,"Arhgef15","protein_coding","11",68833981,68848306
"ENSMUSG00000052949.15","ENSMUSG00000052949",217340,"Rnf157","protein_coding","11",116227179,116303858
"ENSMUSG00000052957.9","ENSMUSG00000052957",14451,"Gas1","protein_coding","13",60322219,60325179
"ENSMUSG00000052981.7","ENSMUSG00000052981",76980,"Ube2ql1","protein_coding","13",69850951,69888008
"ENSMUSG00000053093.17","ENSMUSG00000053093",140781,"Myh7","protein_coding","14",55208141,55232083
"ENSMUSG00000053101.4","ENSMUSG00000053101",353346,"Gpr141","protein_coding","13",19933852,20008427
"ENSMUSG00000053113.4","ENSMUSG00000053113",12702,"Socs3","protein_coding","11",117856905,117860873
"ENSMUSG00000053205.10","ENSMUSG00000053205",56291,"Styx","protein_coding","14",45588550,45660277
"ENSMUSG00000053216.16","ENSMUSG00000053216",238555,"Btn2a2","protein_coding","13",23661846,23673027
"ENSMUSG00000053253.17","ENSMUSG00000053253",76273,"Ndfip2","protein_coding","14",105496008,105546732
"ENSMUSG00000053453.10","ENSMUSG00000053453",66231,"Thoc7","protein_coding","14",8507911,8520751
"ENSMUSG00000053465.7","ENSMUSG00000053465",50787,"Hs6st3","protein_coding","14",119375753,120107227
"ENSMUSG00000053519.18","ENSMUSG00000053519",70357,"Kcnip1","protein_coding","11",33579339,33943152
"ENSMUSG00000053574.6","ENSMUSG00000053574",75304,"4930563E22Rik","protein_coding","11",72105964,72109270
"ENSMUSG00000053580.17","ENSMUSG00000053580",77097,"Tanc2","protein_coding","11",105480812,105820130
"ENSMUSG00000053654.8","ENSMUSG00000053654",68239,"Krt42","protein_coding","11",100153708,100160697
"ENSMUSG00000053754.15","ENSMUSG00000053754",67772,"Chd8","protein_coding","14",52435608,52495237
"ENSMUSG00000053783.6","ENSMUSG00000053783",74230,"1700016K19Rik","protein_coding","11",75890738,75894395
"ENSMUSG00000053838.15","ENSMUSG00000053838",209586,"Nudcd3","protein_coding","11",6055691,6150415
"ENSMUSG00000053930.14","ENSMUSG00000053930",380702,"Shisa6","protein_coding","11",66102551,66416790
"ENSMUSG00000054003.14","ENSMUSG00000054003",74691,"Tdrd9","protein_coding","12",111937993,112035288
"ENSMUSG00000054013.7","ENSMUSG00000054013",104885,"Tmem179","protein_coding","12",112466623,112483181
"ENSMUSG00000054021.7","ENSMUSG00000054021",68346,"Sirt5","protein_coding","13",43518972,43548679
"ENSMUSG00000054051.8","ENSMUSG00000054051",319955,"Ercc6","protein_coding","14",32235478,32302947
"ENSMUSG00000054079.13","ENSMUSG00000054079",217109,"Utp18","protein_coding","11",93750069,93776592
"ENSMUSG00000054115.13","ENSMUSG00000054115",27401,"Skp2","protein_coding","15",9112073,9155512
"ENSMUSG00000054146.9","ENSMUSG00000054146",16665,"Krt15","protein_coding","11",100022584,100026754
"ENSMUSG00000054150.13","ENSMUSG00000054150",212073,"Syne3","protein_coding","12",104896192,104976068
"ENSMUSG00000054196.8","ENSMUSG00000054196",68588,"Cthrc1","protein_coding","15",38940327,38950516
"ENSMUSG00000054204.7","ENSMUSG00000054204",100294583,"Alkal2","protein_coding","12",30934321,30943853
"ENSMUSG00000054263.13","ENSMUSG00000054263",16880,"Lifr","protein_coding","15",7120095,7226970
"ENSMUSG00000054302.16","ENSMUSG00000054302",66266,"Eapp","protein_coding","12",54717125,54742682
"ENSMUSG00000054309.10","ENSMUSG00000054309",54451,"Cpsf3","protein_coding","12",21335392,21365057
"ENSMUSG00000054364.6","ENSMUSG00000054364",11852,"Rhob","protein_coding","12",8547661,8550009
"ENSMUSG00000054383.3","ENSMUSG00000054383",70481,"Pnma1","protein_coding","12",84192905,84195263
"ENSMUSG00000054404.14","ENSMUSG00000054404",327978,"Slfn5","protein_coding","11",82842175,82855666
"ENSMUSG00000054409.6","ENSMUSG00000054409",239408,"Tmem74","protein_coding","15",43728042,43733432
"ENSMUSG00000054423.15","ENSMUSG00000054423",27062,"Cadps","protein_coding","14",9646684,10097200
"ENSMUSG00000054459.9","ENSMUSG00000054459",26950,"Vsnl1","protein_coding","12",11375243,11486614
"ENSMUSG00000054509.8","ENSMUSG00000054509",328417,"Parp4","protein_coding","14",56813076,56897251
"ENSMUSG00000054517.10","ENSMUSG00000054517",338364,"Trim65","protein_coding","11",116012672,116021954
"ENSMUSG00000054519.9","ENSMUSG00000054519",237775,"Zfp867","protein_coding","11",59352023,59363300
"ENSMUSG00000054728.18","ENSMUSG00000054728",218194,"Phactr1","protein_coding","13",42834099,43292002
"ENSMUSG00000054733.10","ENSMUSG00000054733",110265,"Msra","protein_coding","14",64360074,64693352
"ENSMUSG00000054763.10","ENSMUSG00000054763",619548,"Defb42","protein_coding","14",63284440,63295598
"ENSMUSG00000054889.11","ENSMUSG00000054889",109620,"Dsp","protein_coding","13",38335270,38382553
"ENSMUSG00000054894.7","ENSMUSG00000054894",68055,"Dmac2l","protein_coding","12",69771724,69791434
"ENSMUSG00000054986.14","ENSMUSG00000054986",380683,"Sec14l3","protein_coding","11",4014841,4027736
"ENSMUSG00000055010.2","ENSMUSG00000055010",NA,"A830031A19Rik","protein_coding","11",23998955,24025054
"ENSMUSG00000055128.16","ENSMUSG00000055128",68755,"Cgrrf1","protein_coding","14",47069582,47091650
"ENSMUSG00000055137.8","ENSMUSG00000055137",192136,"Sugct","protein_coding","13",17032057,17870138
"ENSMUSG00000055194.4","ENSMUSG00000055194",238880,"Actbl2","protein_coding","13",111391547,111394283
"ENSMUSG00000055254.16","ENSMUSG00000055254",18212,"Ntrk2","protein_coding","13",58954383,59281784
"ENSMUSG00000055313.16","ENSMUSG00000055313",319207,"Pgbd1","protein_coding","13",21605445,21625228
"ENSMUSG00000055333.15","ENSMUSG00000055333",245827,"Fat2","protein_coding","11",55141435,55227390
"ENSMUSG00000055341.11","ENSMUSG00000055341",431706,"Zfp457","protein_coding","13",67436202,67454549
"ENSMUSG00000055415.9","ENSMUSG00000055415",319767,"Atp10b","protein_coding","11",43040704,43153112
"ENSMUSG00000055421.9","ENSMUSG00000055421",211712,"Pcdh9","protein_coding","14",93250846,94128115
"ENSMUSG00000055480.8","ENSMUSG00000055480",238690,"Zfp458","protein_coding","13",67402982,67426530
"ENSMUSG00000055538.8","ENSMUSG00000055538",71918,"Zcchc24","protein_coding","14",25712066,25769463
"ENSMUSG00000055546.7","ENSMUSG00000055546",276891,"Timd4","protein_coding","11",46701627,46735159
"ENSMUSG00000055560.9","ENSMUSG00000055560",328274,"Zfp459","protein_coding","13",67553828,67569537
"ENSMUSG00000055609.9","ENSMUSG00000055609",15126,"Hba-x","protein_coding","11",32226400,32228116
"ENSMUSG00000055639.17","ENSMUSG00000055639",13134,"Dach1","protein_coding","14",98024289,98407201
"ENSMUSG00000055670.15","ENSMUSG00000055670",195018,"Zzef1","protein_coding","11",72687052,72817946
"ENSMUSG00000055717.14","ENSMUSG00000055717",105439,"Slain1","protein_coding","14",103887664,103942343
"ENSMUSG00000055737.13","ENSMUSG00000055737",14600,"Ghr","protein_coding","15",3347242,3612974
"ENSMUSG00000055775.17","ENSMUSG00000055775",17885,"Myh8","protein_coding","11",67167950,67199460
"ENSMUSG00000055805.16","ENSMUSG00000055805",57778,"Fmnl1","protein_coding","11",103061933,103089727
"ENSMUSG00000055884.9","ENSMUSG00000055884",104806,"Fancm","protein_coding","12",65122377,65178832
"ENSMUSG00000055917.16","ENSMUSG00000055917",246196,"Zfp277","protein_coding","12",40365045,40495901
"ENSMUSG00000055937.2","ENSMUSG00000055937",70843,"Krt28","protein_coding","11",99255698,99265729
"ENSMUSG00000056069.11","ENSMUSG00000056069",223433,"Otulinl","protein_coding","15",27655155,27681665
"ENSMUSG00000056158.15","ENSMUSG00000056158",72605,"Car10","protein_coding","11",92988854,93492575
"ENSMUSG00000056222.16","ENSMUSG00000056222",20745,"Spock1","protein_coding","13",57569008,58056146
"ENSMUSG00000056234.16","ENSMUSG00000056234",27057,"Ncoa4","protein_coding","14",31881822,31901812
"ENSMUSG00000056296.18","ENSMUSG00000056296",72003,"Synpr","protein_coding","14",8853423,9184983
"ENSMUSG00000056328.15","ENSMUSG00000056328",17879,"Myh1","protein_coding","11",67090878,67115401
"ENSMUSG00000056342.17","ENSMUSG00000056342",17847,"Usp34","protein_coding","11",23256895,23440560
"ENSMUSG00000056427.11","ENSMUSG00000056427",20564,"Slit3","protein_coding","11",35012051,35599334
"ENSMUSG00000056458.17","ENSMUSG00000056458",26448,"Mok","protein_coding","12",110774232,110807373
"ENSMUSG00000056459.15","ENSMUSG00000056459",109929,"Zbtb25","protein_coding","12",76394556,76416376
"ENSMUSG00000056553.15","ENSMUSG00000056553",19276,"Ptprn2","protein_coding","12",116449340,117240469
"ENSMUSG00000056579.19","ENSMUSG00000056579",NA,"Tug1","protein_coding","11",3589785,3599673
"ENSMUSG00000056598.17","ENSMUSG00000056598",74665,"Drc3","protein_coding","11",60244155,60285167
"ENSMUSG00000056749.8","ENSMUSG00000056749",18030,"Nfil3","protein_coding","13",53121245,53135109
"ENSMUSG00000056752.17","ENSMUSG00000056752",237806,"Dnah9","protein_coding","11",65722108,66059377
"ENSMUSG00000056770.16","ENSMUSG00000056770",52690,"Setd3","protein_coding","12",108072690,108145573
"ENSMUSG00000056895.5","ENSMUSG00000056895",78303,"H2bc27","protein_coding","11",58839746,58840359
"ENSMUSG00000056899.11","ENSMUSG00000056899",93757,"Immp2l","protein_coding","12",41074089,42002371
"ENSMUSG00000056959.7","ENSMUSG00000056959",258531,"Or2t45","protein_coding","11",58664014,58671077
"ENSMUSG00000056962.12","ENSMUSG00000056962",107817,"Jmjd6","protein_coding","11",116728258,116734275
"ENSMUSG00000056987.9","ENSMUSG00000056987",70897,"Garin2","protein_coding","12",78738309,78781290
"ENSMUSG00000057003.13","ENSMUSG00000057003",17884,"Myh4","protein_coding","11",67128855,67151272
"ENSMUSG00000057050.8","ENSMUSG00000057050",258343,"Or1e1f","protein_coding","11",73851643,73858638
"ENSMUSG00000057054.12","ENSMUSG00000057054",103844,"Inca1","protein_coding","11",70579187,70590981
"ENSMUSG00000057058.17","ENSMUSG00000057058",78473,"Skap1","protein_coding","11",96355419,96649956
"ENSMUSG00000057069.8","ENSMUSG00000057069",67475,"Ero1b","protein_coding","13",12580755,12626285
"ENSMUSG00000057098.15","ENSMUSG00000057098",13591,"Ebf1","protein_coding","11",44508144,44898918
"ENSMUSG00000057113.14","ENSMUSG00000057113",18148,"Npm1","protein_coding","11",33102287,33113206
"ENSMUSG00000057132.17","ENSMUSG00000057132",77945,"Rpgrip1","protein_coding","14",52348161,52401003
"ENSMUSG00000057135.13","ENSMUSG00000057135",327957,"Scimp","protein_coding","11",70681758,70703412
"ENSMUSG00000057156.11","ENSMUSG00000057156",239099,"Homez","protein_coding","14",55090193,55108418
"ENSMUSG00000057181.16","ENSMUSG00000057181",70591,"5730455P16Rik","protein_coding","11",80251318,80268860
"ENSMUSG00000057219.12","ENSMUSG00000057219",276905,"Armc7","protein_coding","11",115366493,115381293
"ENSMUSG00000057265.14","ENSMUSG00000057265",72873,"Bbof1","protein_coding","12",84455845,84489661
"ENSMUSG00000057286.7","ENSMUSG00000057286",20446,"St6galnac2","protein_coding","11",116566129,116585694
"ENSMUSG00000057322.13","ENSMUSG00000057322",67671,"Rpl38","protein_coding","11",114559350,114563157
"ENSMUSG00000057396.8","ENSMUSG00000057396",268670,"Zfp759","protein_coding","13",67269724,67289851
"ENSMUSG00000057469.9","ENSMUSG00000057469",50496,"E2f6","protein_coding","12",16860964,16889743
"ENSMUSG00000057522.16","ENSMUSG00000057522",20747,"Spop","protein_coding","11",95304906,95384232
"ENSMUSG00000057531.15","ENSMUSG00000057531",94245,"Dtnbp1","protein_coding","13",45075551,45155623
"ENSMUSG00000057534.14","ENSMUSG00000057534",217066,"Elobl","protein_coding","11",88855484,88857757
"ENSMUSG00000057554.14","ENSMUSG00000057554",56048,"Lgals8","protein_coding","13",12454296,12479825
"ENSMUSG00000057564.7","ENSMUSG00000057564",57270,"Or4e1","protein_coding","14",52696286,52704952
"ENSMUSG00000057594.13","ENSMUSG00000057594",70317,"Arl16","protein_coding","11",120355692,120358433
"ENSMUSG00000057606.15","ENSMUSG00000057606",382864,"Colq","protein_coding","14",31245039,31313300
"ENSMUSG00000057606.15","ENSMUSG00000057606",102639719,"Colq","protein_coding","14",31245039,31313300
"ENSMUSG00000057649.7","ENSMUSG00000057649",105246,"Brd9","protein_coding","13",74085930,74109014
"ENSMUSG00000057778.15","ENSMUSG00000057778",192986,"Cyb5d2","protein_coding","11",72668058,72686968
"ENSMUSG00000057842.15","ENSMUSG00000057842",218314,"Zfp595","protein_coding","13",67461062,67480634
"ENSMUSG00000057897.15","ENSMUSG00000057897",12323,"Camk2b","protein_coding","11",5919644,6016362
"ENSMUSG00000057948.13","ENSMUSG00000057948",70450,"Unc13d","protein_coding","11",115952921,115968787
"ENSMUSG00000057963.10","ENSMUSG00000057963",217837,"Itpk1","protein_coding","12",102534841,102671189
"ENSMUSG00000057967.13","ENSMUSG00000057967",14172,"Fgf18","protein_coding","11",33067430,33097400
"ENSMUSG00000058022.15","ENSMUSG00000058022",109254,"Adtrp","protein_coding","13",41916624,42001160
"ENSMUSG00000058070.15","ENSMUSG00000058070",68519,"Eml1","protein_coding","12",108337216,108505876
"ENSMUSG00000058093.14","ENSMUSG00000058093",100416706,"Zfp729b","protein_coding","13",67737558,67757826
"ENSMUSG00000058126.8","ENSMUSG00000058126",NA,"Tpm3-rs7","protein_coding","14",113552040,113554186
"ENSMUSG00000058163.15","ENSMUSG00000058163",432555,"Gm5431","protein_coding","11",48778249,48793041
"ENSMUSG00000058246.9","ENSMUSG00000058246",102637366,"Gm10037","protein_coding","13",67979225,67992154
"ENSMUSG00000058258.16","ENSMUSG00000058258",319554,"Idi1","protein_coding","13",8935537,8942487
"ENSMUSG00000058260.3","ENSMUSG00000058260",71907,"Serpina9","protein_coding","12",103961002,103980014
"ENSMUSG00000058317.13","ENSMUSG00000058317",218793,"Ube2e2","protein_coding","14",3575429,3896121
"ENSMUSG00000058331.16","ENSMUSG00000058331",22746,"Zfp85","protein_coding","13",67895919,67903347
"ENSMUSG00000058351.12","ENSMUSG00000058351",66487,"Smim4","protein_coding","14",30810089,30850913
"ENSMUSG00000058385.9","ENSMUSG00000058385",319181,"H2bc8","protein_coding","13",23755570,23756187
"ENSMUSG00000058546.9","ENSMUSG00000058546",268449,"Rpl23a","protein_coding","11",78071758,78074410
"ENSMUSG00000058546.9","ENSMUSG00000058546",108168140,"Rpl23a","protein_coding","11",78071758,78074410
"ENSMUSG00000058569.9","ENSMUSG00000058569",67511,"Tmed9","protein_coding","13",55721545,55745510
"ENSMUSG00000058571.12","ENSMUSG00000058571",23888,"Gpc6","protein_coding","14",117162727,118213956
"ENSMUSG00000058600.14","ENSMUSG00000058600",19946,"Rpl30","protein_coding","15",34440651,34443786
"ENSMUSG00000058656.14","ENSMUSG00000058656",320679,"Samd12","protein_coding","15",53317206,53765933
"ENSMUSG00000058669.8","ENSMUSG00000058669",18094,"Nkx2-9","protein_coding","12",56658174,56660069
"ENSMUSG00000058672.8","ENSMUSG00000058672",22151,"Tubb2a","protein_coding","13",34258257,34261990
"ENSMUSG00000058690.15","ENSMUSG00000058690",72972,"Ccser2","protein_coding","14",36596893,36690734
"ENSMUSG00000058755.4","ENSMUSG00000058755",18413,"Osm","protein_coding","11",4186420,4191026
"ENSMUSG00000058756.14","ENSMUSG00000058756",21833,"Thra","protein_coding","11",98631464,98659832
"ENSMUSG00000058773.3","ENSMUSG00000058773",56702,"H1f5","protein_coding","13",21964053,21964795
"ENSMUSG00000058914.13","ENSMUSG00000058914",81799,"C1qtnf3","protein_coding","15",10952418,10980236
"ENSMUSG00000058997.9","ENSMUSG00000058997",219189,"Vwa8","protein_coding","14",79086492,79439750
"ENSMUSG00000059060.16","ENSMUSG00000059060",19363,"Rad51b","protein_coding","12",79344056,79861464
"ENSMUSG00000059248.14","ENSMUSG00000059248",53860,"Septin9","protein_coding","11",117090487,117253151
"ENSMUSG00000059278.10","ENSMUSG00000059278",78304,"Naa38","protein_coding","11",69286313,69287506
"ENSMUSG00000059279.12","ENSMUSG00000059279",258198,"Or2t43","protein_coding","11",58456682,58461379
"ENSMUSG00000059288.15","ENSMUSG00000059288",12593,"Cdyl","protein_coding","13",35843816,36058046
"ENSMUSG00000059395.5","ENSMUSG00000059395",66707,"Nkapl","protein_coding","13",21651217,21652679
"ENSMUSG00000059436.14","ENSMUSG00000059436",17187,"Max","protein_coding","12",76984043,77008975
"ENSMUSG00000059439.16","ENSMUSG00000059439",192197,"Bcas3","protein_coding","11",85243993,85716884
"ENSMUSG00000059456.14","ENSMUSG00000059456",19229,"Ptk2b","protein_coding","14",66390706,66518501
"ENSMUSG00000059474.14","ENSMUSG00000059474",103537,"Mbtd1","protein_coding","11",93776678,93837811
"ENSMUSG00000059488.4","ENSMUSG00000059488",258316,"Or4k15","protein_coding","14",50360643,50366203
"ENSMUSG00000059534.9","ENSMUSG00000059534",66152,"Uqcr10","protein_coding","11",4651973,4654342
"ENSMUSG00000059552.14","ENSMUSG00000059552",22059,"Trp53","protein_coding","11",69471185,69482699
"ENSMUSG00000059610.6","ENSMUSG00000059610",257962,"Or2b11","protein_coding","11",59461081,59467061
"ENSMUSG00000059669.9","ENSMUSG00000059669",21340,"Taf1b","protein_coding","12",24548358,24608538
"ENSMUSG00000059674.8","ENSMUSG00000059674",239096,"Cdh24","protein_coding","14",54868688,54878821
"ENSMUSG00000059796.17","ENSMUSG00000059796",13681,"Eif4a1","protein_coding","11",69557762,69563249
"ENSMUSG00000059839.10","ENSMUSG00000059839",408067,"Zfp874b","protein_coding","13",67619632,67632377
"ENSMUSG00000059864.3","ENSMUSG00000059864",258463,"Or2y1g","protein_coding","11",49169131,49173596
"ENSMUSG00000059887.8","ENSMUSG00000059887",57269,"Or4e5","protein_coding","14",52726248,52733206
"ENSMUSG00000059923.14","ENSMUSG00000059923",14784,"Grb2","protein_coding","11",115534871,115599423
"ENSMUSG00000059970.8","ENSMUSG00000059970",15512,"Hspa2","protein_coding","12",76450950,76453712
"ENSMUSG00000059995.13","ENSMUSG00000059995",217218,"Atxn7l3","protein_coding","11",102180126,102187457
"ENSMUSG00000060012.10","ENSMUSG00000060012",16554,"Kif13b","protein_coding","14",64884714,65047066
"ENSMUSG00000060030.6","ENSMUSG00000060030",257931,"Or2w3b","protein_coding","11",58621844,58630038
"ENSMUSG00000060073.10","ENSMUSG00000060073",19167,"Psma3","protein_coding","12",71021395,71043121
"ENSMUSG00000060093.7","ENSMUSG00000060093",326619,"H4c1","protein_coding","13",23944675,23945213
"ENSMUSG00000060121.16","ENSMUSG00000060121",66603,"Gemin2","protein_coding","12",59060179,59075256
"ENSMUSG00000060126.15","ENSMUSG00000060126",22070,"Tpt1","protein_coding","14",76082533,76085965
"ENSMUSG00000060147.16","ENSMUSG00000060147",20719,"Serpinb6a","protein_coding","13",34101901,34186777
"ENSMUSG00000060176.5","ENSMUSG00000060176",75050,"Kif27","protein_coding","13",58435316,58506936
"ENSMUSG00000060180.13","ENSMUSG00000060180",544791,"Myh13","protein_coding","11",67212484,67262412
"ENSMUSG00000060216.16","ENSMUSG00000060216",216869,"Arrb2","protein_coding","11",70323461,70331654
"ENSMUSG00000060373.16","ENSMUSG00000060373",15381,"Hnrnpc","protein_coding","14",52310834,52341485
"ENSMUSG00000060429.13","ENSMUSG00000060429",20649,"Sntb1","protein_coding","15",55499784,55770345
"ENSMUSG00000060523.6","ENSMUSG00000060523",258313,"Or4k15c","protein_coding","14",50321027,50328410
"ENSMUSG00000060548.14","ENSMUSG00000060548",29820,"Tnfrsf19","protein_coding","14",61201324,61283939
"ENSMUSG00000060579.14","ENSMUSG00000060579",14198,"Fhit","protein_coding","14",11307738,12919681
"ENSMUSG00000060600.16","ENSMUSG00000060600",13808,"Eno3","protein_coding","11",70548028,70553339
"ENSMUSG00000060639.6","ENSMUSG00000060639",319158,"H4c9","protein_coding","13",22224806,22225532
"ENSMUSG00000060678.6","ENSMUSG00000060678",319155,"H4c3","protein_coding","13",23881618,23882437
"ENSMUSG00000060716.8","ENSMUSG00000060716",211945,"Plekhh1","protein_coding","12",79075937,79128429
"ENSMUSG00000060735.5","ENSMUSG00000060735",239336,"Rxfp3","protein_coding","15",11033803,11038077
"ENSMUSG00000060739.9","ENSMUSG00000060739",59050,"Nsa2","protein_coding","13",97265932,97274445
"ENSMUSG00000060787.10","ENSMUSG00000060787",258407,"Or4d1","protein_coding","11",87804094,87811793
"ENSMUSG00000060923.6","ENSMUSG00000060923",75572,"Acyp2","protein_coding","11",30455991,30599587
"ENSMUSG00000060938.15","ENSMUSG00000060938",19941,"Rpl26","protein_coding","11",68792409,68797815
"ENSMUSG00000060950.13","ENSMUSG00000060950",328162,"Trmt61a","protein_coding","12",111644539,111650336
"ENSMUSG00000060969.10","ENSMUSG00000060969",16371,"Irx1","protein_coding","13",72106040,72111842
"ENSMUSG00000060981.8","ENSMUSG00000060981",69386,"H4c8","protein_coding","13",23715220,23715689
"ENSMUSG00000061086.13","ENSMUSG00000061086",17896,"Myl4","protein_coding","11",104441489,104486579
"ENSMUSG00000061111.9","ENSMUSG00000061111",192173,"Mcrip1","protein_coding","11",120433714,120440553
"ENSMUSG00000061244.15","ENSMUSG00000061244",105504,"Exoc5","protein_coding","14",49241547,49304110
"ENSMUSG00000061306.17","ENSMUSG00000061306",72055,"Slc38a10","protein_coding","11",119994786,120042172
"ENSMUSG00000061356.14","ENSMUSG00000061356",100503545,"Nuggc","protein_coding","14",65835995,65885980
"ENSMUSG00000061458.10","ENSMUSG00000061458",217431,"Nol10","protein_coding","12",17398459,17480096
"ENSMUSG00000061462.19","ENSMUSG00000061462",380698,"Obscn","protein_coding","11",58885082,59029996
