"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemblid","entrezgene","gene_symbol","gene_biotype","chromosome_name","chromosome_start","chromosome_end"
"11587","ENSMUSG00000042121.17",2062.3448564314,-0.0176774377226412,0.0255549735768008,-0.691741577016892,0.489099631796505,0.67018510865911,"ENSMUSG00000042121",231637,"Ssh1","protein_coding","5",114075155,114131955
"11588","ENSMUSG00000032175.12",336.095141354163,0.0312558030500706,0.045206264695847,0.691404239221341,0.489311540786552,0.670386538451288,"ENSMUSG00000032175",54721,"Tyk2","protein_coding","9",21015364,21042539
"11589","ENSMUSG00000022946.11",4322.48263892936,-0.019616157139481,0.0283727500331777,-0.691373135016619,0.48933108232739,0.670386538451288,"ENSMUSG00000022946",70028,"Dop1b","protein_coding","16",93508792,93607478
"11590","ENSMUSG00000049354.9",15557.3215392808,-0.0147934268085108,0.0214014376942108,-0.691235188022559,0.489417754028937,0.670447427154222,"ENSMUSG00000049354",71833,"Dcaf7","protein_coding","11",105927698,105950150
"11591","ENSMUSG00000078676.10",4012.09459515784,0.011395506876232,0.0164889262054172,0.691100604991981,0.489502320126872,0.670505421159033,"ENSMUSG00000078676",192160,"Casc3","protein_coding","11",98695731,98724640
"11592","ENSMUSG00000029469.15",2011.69980500729,-0.013744243778669,0.0198902937903409,-0.691002552478307,0.4895639369967,0.670531972713647,"ENSMUSG00000029469",12589,"Ift81","protein_coding","5",122688267,122752581
"11593","ENSMUSG00000043850.16",29.0812289281815,0.0722210167692567,0.104544295754689,0.690817382697973,0.489680310338962,0.670633510502174,"ENSMUSG00000043850",229320,"Clrn1","protein_coding","3",58751449,58792761
"11594","ENSMUSG00000039662.17",4058.86893543847,0.00991593999330902,0.0143584160030389,0.690601246767774,0.489816163755357,0.670761707085026,"ENSMUSG00000039662",57295,"Icmt","protein_coding","4",152381684,152391578
"11595","ENSMUSG00000029055.18",1890.86949118876,0.0383136219164036,0.0555007877358602,0.690325731929176,0.489989369509548,0.670883168308304,"ENSMUSG00000029055",269615,"Plch2","protein_coding","4",155067572,155141241
"11596","ENSMUSG00000036553.17",75.9815425767482,-0.036152535397371,0.0523672652372124,-0.690365159104792,0.489964581115908,0.670883168308304,"ENSMUSG00000036553",231147,"Sh3tc1","protein_coding","5",35854524,35897331
"11597","ENSMUSG00000035683.14",9.32022821839646,-0.0977810427638876,0.141668611089714,-0.690209652030584,0.490062354414532,0.67092523937566,"ENSMUSG00000035683",17279,"Melk","protein_coding","4",44300876,44364675
"11598","ENSMUSG00000025077.15",258.482803004504,0.0267535334664532,0.0387738299351778,0.689989446778404,0.490200823906688,0.671056947850189,"ENSMUSG00000025077",55947,"Dclre1a","protein_coding","19",56517599,56536675
"11599","ENSMUSG00000039953.14",48312.9397281325,0.0155999676634002,0.0226130344308931,0.689866179219546,0.490278346213255,0.671105207589261,"ENSMUSG00000039953",65945,"Clstn1","protein_coding","4",149670925,149733356
"11600","ENSMUSG00000019883.12",1915.33815697817,-0.0186521130386983,0.0270412961981597,-0.689764015083258,0.490342601686846,0.671135300601901,"ENSMUSG00000019883",52665,"Echdc1","protein_coding","10",29189162,29223465
"11601","ENSMUSG00000031822.21",6074.7039436687,-0.0190376209088792,0.0276046285969562,-0.689653216742729,0.490412292705807,0.671172827453676,"ENSMUSG00000031822",382034,"Gse1","protein_coding","8",120955195,121308129
"11602","ENSMUSG00000032878.17",3418.25349550222,-0.0216562587756369,0.0314108162379224,-0.689452276935459,0.490538695368617,0.671287956073741,"ENSMUSG00000032878",216613,"Ccdc85a","protein_coding","11",28335685,28534324
"11603","ENSMUSG00000039219.19",3114.13257909581,-0.0182699856951432,0.0265101429888225,-0.689169639818479,0.490716519964776,0.671473428206563,"ENSMUSG00000039219",94246,"Arid4b","protein_coding","13",14237817,14374188
"11604","ENSMUSG00000030123.16",1479.18376085165,-0.0259597379103949,0.0376804916545061,-0.688943715183462,0.490858688122189,0.67161008198173,"ENSMUSG00000030123",67784,"Plxnd1","protein_coding","6",115931772,115971966
"11605","ENSMUSG00000044149.8",2165.26238677287,0.0167969319003135,0.0243929034892629,0.688599120957742,0.491075574406133,0.671848277806239,"ENSMUSG00000044149",77286,"Nkrf","protein_coding","X",36151193,36167166
"11606","ENSMUSG00000031377.12",48.5516538616538,-0.049442742155058,0.0718088551399648,-0.688532661587317,0.491117409600001,0.671848277806239,"ENSMUSG00000031377",12169,"Bmx","protein_coding","X",162975838,163041189
"11607","ENSMUSG00000073096.12",1873.60516650718,-0.0158783430437389,0.0230673784404618,-0.688346232525806,0.491234774162591,0.671893545520656,"ENSMUSG00000073096",243371,"Lrrc61","protein_coding","6",48531730,48547656
"11608","ENSMUSG00000019874.12",2394.16795530478,0.100793510945504,0.146442929345376,0.688278439908761,0.491277456065333,0.671893545520656,"ENSMUSG00000019874",12140,"Fabp7","protein_coding","10",57660977,57664546
"11609","ENSMUSG00000045871.6",314.935596806271,-0.0778819069059629,0.113145435166059,-0.688334503214019,0.491242158737893,0.671893545520656,"ENSMUSG00000045871",239250,"Slitrk6","protein_coding","14",110986012,110992581
"11610","ENSMUSG00000007216.7",443.486387732165,0.0167846368285838,0.0243910921183445,0.688146178414049,0.491360732993601,0.671949557083497,"ENSMUSG00000007216",243372,"Zfp775","protein_coding","6",48578997,48600161
"11611","ENSMUSG00000037411.11",239.240585357752,0.0402633804008222,0.0585187606406177,0.688042261320133,0.491426168513369,0.671981162474099,"ENSMUSG00000037411",18787,"Serpine1","protein_coding","5",137090358,137101122
"11612","ENSMUSG00000039449.15",2313.79875490237,-0.0105096778871234,0.0152781671724486,-0.687888656309228,0.49152290057003,0.672055553939921,"ENSMUSG00000039449",67229,"Prpf18","protein_coding","2",4626869,4656924
"11613","ENSMUSG00000037353.10",1056.67176492081,0.0125925612300785,0.0183107799491799,0.687712990109004,0.491633538089256,0.672148943790848,"ENSMUSG00000037353",68614,"Letmd1","protein_coding","15",100366904,100377045
"11614","ENSMUSG00000029182.11",80.471498682174,0.0524331324385751,0.0762678876636856,0.687486359525082,0.491776293578033,0.672286224654592,"ENSMUSG00000029182",75434,"Fam166c","protein_coding","5",30623391,30641432
"11615","ENSMUSG00000004637.16",1100.92997023663,0.0128966990613775,0.0187741623276101,0.686938721223854,0.492121344890483,0.672642096489859,"ENSMUSG00000004637",80707,"Wwox","protein_coding","8",115166395,116079447
"11616","ENSMUSG00000071068.8",13.678455049542,-0.0895358890552679,0.130332285610768,-0.686981653361497,0.492094289881246,0.672642096489859,"ENSMUSG00000071068",328833,"Treml2","protein_coding","17",48606526,48619561
"11617","ENSMUSG00000035356.18",103.018437707238,0.0418576439645334,0.0609524199110488,0.686726532361119,0.492255073956504,0.672766963003135,"ENSMUSG00000035356",80859,"Nfkbiz","protein_coding","16",55631738,55659262
"11618","ENSMUSG00000030263.14",30.3135062186105,-0.0554332773728666,0.080757029890932,-0.686420457113556,0.492448007933495,0.672771199207248,"ENSMUSG00000030263",16970,"Irag2","protein_coding","6",145061379,145120660
"11619","ENSMUSG00000034957.11",525.117161375017,-0.0298732166919326,0.0435225052500828,-0.686385503781994,0.492470043281894,0.672771199207248,"ENSMUSG00000034957",12606,"Cebpa","protein_coding","7",34818718,34821353
"11620","ENSMUSG00000032119.6",679.998367050046,0.0186995560351803,0.0272334875258771,0.686638316793325,0.492310676320825,0.672771199207248,"ENSMUSG00000032119",102423,"Hinfp","protein_coding","9",44203737,44216968
"11621","ENSMUSG00000040489.6",3.81982865576655,0.151183314473834,0.220215484993429,0.68652444889761,0.492382452353701,0.672771199207248,"ENSMUSG00000040489",214105,"Sox30","protein_coding","11",45871137,45908821
"11622","ENSMUSG00000055523.8",6.12939055652567,0.140510934003695,0.20468413416349,0.686476920050202,0.492412413574126,0.672771199207248,"ENSMUSG00000055523",73707,"Gucy2g","protein_coding","19",55186531,55229668
"11623","ENSMUSG00000090919.7",33.7396504256807,0.0575249669887497,0.0838699536158006,0.685882899760092,0.492786954351702,0.673146216488167,"ENSMUSG00000090919",241989,"Pabpc4l","protein_coding","3",46396632,46402654
"11624","ENSMUSG00000027774.17",1838.26935958558,0.0115263794859643,0.0168210986965906,0.685233449602223,0.493196619341049,0.673477986689178,"ENSMUSG00000027774",28030,"Gfm1","protein_coding","3",67337429,67383862
"11625","ENSMUSG00000036853.6",3.92789112562098,-0.232330315160409,0.339055056887335,-0.685228874901015,0.493199505651891,0.673477986689178,"ENSMUSG00000036853",171166,"Mcoln3","protein_coding","3",145823205,145847561
"11626","ENSMUSG00000038871.6",3237.17863600289,-0.0194359345486539,0.0283580580202863,-0.685376076695736,0.493106636335594,0.673477986689178,"ENSMUSG00000038871",12183,"Bpgm","protein_coding","6",34453142,34482548
"11627","ENSMUSG00000021838.18",2646.73763084724,-0.0153600644941004,0.0224126856087644,-0.685329048121473,0.493136305550109,0.673477986689178,"ENSMUSG00000021838",74480,"Samd4","protein_coding","14",47120311,47343272
"11628","ENSMUSG00000079614.5",1593.54958881467,-0.0119821601358805,0.0174930823781256,-0.684965626804783,0.4933656117025,0.673646871087082,"ENSMUSG00000079614",72124,"Seh1l","protein_coding","18",67907946,67928557
"11629","ENSMUSG00000003411.11",2799.09645644014,-0.0161344481626106,0.0235658646948072,-0.68465334803377,0.493562694299284,0.673854295689706,"ENSMUSG00000003411",69908,"Rab3b","protein_coding","4",108736260,108800521
"11630","ENSMUSG00000063142.16",5604.83459162774,-0.0243436364622854,0.035559417003403,-0.684590426776563,0.493602409704055,0.673854295689706,"ENSMUSG00000063142",16531,"Kcnma1","protein_coding","14",23339499,24064559
"11631","ENSMUSG00000042118.8",4.01470423948888,-0.133874196350758,0.195575425320813,-0.684514407324729,0.493650394868741,0.67386186220712,"ENSMUSG00000042118",64918,"Bhmt2","protein_coding","13",93792228,93810810
"11632","ENSMUSG00000018819.11",260.760173340001,-0.0353421362768477,0.0516591783287584,-0.684140503589328,0.49388644754472,0.674068179116954,"ENSMUSG00000018819",16985,"Lsp1","protein_coding","7",142014546,142048604
"11633","ENSMUSG00000052698.16",8279.82609495777,-0.0235513980159063,0.0344247906885384,-0.684140630773615,0.493886367240546,0.674068179116954,"ENSMUSG00000052698",70549,"Tln2","protein_coding","9",67124369,67466985
"11634","ENSMUSG00000039070.6",72.3490032396921,0.0462554466687376,0.0676478481153031,0.683768190081922,0.494121556284878,0.674331094132286,"ENSMUSG00000039070",71791,"Cpa4","protein_coding","6",30568368,30592417
"11635","ENSMUSG00000056268.16",551.745190794351,-0.0194181468136629,0.0284047581912461,-0.683623028329361,0.494213239329299,0.674398246740977,"ENSMUSG00000056268",329260,"Dennd1b","protein_coding","1",138891173,139106698
"11636","ENSMUSG00000020708.13",8010.21542738156,0.0162561619763494,0.0237830233026397,0.683519574845017,0.494278585305818,0.674429451607122,"ENSMUSG00000020708",19184,"Psmc5","protein_coding","11",106146980,106153946
"11637","ENSMUSG00000025582.5",8201.84044339759,0.0338837385239454,0.049577540506285,0.683449363924173,0.494322936383317,0.67443200661321,"ENSMUSG00000025582",18164,"Nptx1","protein_coding","11",119429545,119438579
"11638","ENSMUSG00000023039.18",8.24845223581339,-0.158714843914959,0.232254130545895,-0.683367152790405,0.494374870501827,0.674444906251719,"ENSMUSG00000023039",110310,"Krt7","protein_coding","15",101308924,101328194
"11639","ENSMUSG00000028417.4",11.6615104735957,-0.0848370084030518,0.124223519260852,-0.682938375179228,0.494645783624639,0.674615505956522,"ENSMUSG00000028417",21350,"Tal2","protein_coding","4",53779705,53788712
"11640","ENSMUSG00000021712.16",2905.34158126961,-0.0155338859887672,0.0227423678969096,-0.683037318681231,0.494583261439999,0.674615505956522,"ENSMUSG00000021712",81003,"Trim23","protein_coding","13",104315305,104339880
"11641","ENSMUSG00000037058.17",5037.10743636572,0.0150714595317091,0.0220697821544418,0.682900240076714,0.494669882241345,0.674615505956522,"ENSMUSG00000037058",67869,"Paip2","protein_coding","18",35731670,35750240
"11642","ENSMUSG00000064105.14",2354.39858105429,-0.0124442138415548,0.0182205531925351,-0.682976730182549,0.494621546679639,0.674615505956522,"ENSMUSG00000064105",94219,"Cnnm2","protein_coding","19",46750035,46868631
"11643","ENSMUSG00000025494.9",44.7658893110818,0.0482749130781525,0.0707269795184837,0.682553014518828,0.494889332459968,0.674811331361058,"ENSMUSG00000025494",24058,"Sigirr","protein_coding","7",140671088,140680485
"11644","ENSMUSG00000021012.17",3570.34169391808,0.010861873600936,0.0159139343555556,0.682538545042072,0.494898478451103,0.674811331361058,"ENSMUSG00000021012",75553,"Zc3h14","protein_coding","12",98713223,98754012
"11645","ENSMUSG00000018347.17",341.772474478566,0.0159064295756691,0.0233078340396398,0.682449924287987,0.494954496589147,0.674829758896169,"ENSMUSG00000018347",52712,"Zkscan6","protein_coding","11",65698001,65720065
"11646","ENSMUSG00000016200.15",1354.53974365498,-0.0166210620846697,0.0243578748218028,-0.682369139601297,0.495005564416078,0.674841434504042,"ENSMUSG00000016200",329324,"Syt14","protein_coding","1",192573541,192718083
"11647","ENSMUSG00000019813.17",140.000607043617,-0.0248837091697626,0.036488998389806,-0.681951006271371,0.495269931290343,0.675143873881409,"ENSMUSG00000019813",103268,"Cep57l1","protein_coding","10",41594836,41685867
"11648","ENSMUSG00000048478.8",268.554294122834,0.0279630143501577,0.0410285266206309,0.68155053698898,0.495523200666927,0.675431134700274,"ENSMUSG00000048478",320869,"Spata33","protein_coding","8",123939571,123948785
"11649","ENSMUSG00000026958.14",611.88336197871,-0.0220136430155116,0.0323256088029833,-0.680997012296949,0.495873380917788,0.675850430837988,"ENSMUSG00000026958",83768,"Dpp7","protein_coding","2",25242288,25246371
"11650","ENSMUSG00000037656.10",5009.66524835839,-0.0297502630802391,0.0436947037484093,-0.680866570272196,0.495955922605232,0.675904908429465,"ENSMUSG00000037656",20516,"Slc20a2","protein_coding","8",22966804,23059628
"11651","ENSMUSG00000020015.11",3105.72279006306,-0.0126609760940863,0.0185974801470596,-0.680789870131309,0.496004460685971,0.675913039422467,"ENSMUSG00000020015",237459,"Cdk17","protein_coding","10",92996737,93102933
"11652","ENSMUSG00000044595.11",42.5016861855377,0.050836588060279,0.0746899729433481,0.680634709813568,0.496102658399017,0.675988835170031,"ENSMUSG00000044595",213236,"Dnd1","protein_coding","18",36896724,36899267
"11653","ENSMUSG00000109228.3",47.4285129530041,0.066053996061553,0.0971746982453667,0.679744802446067,0.496666062397966,0.676698452990003,"ENSMUSG00000109228",238726,"Fam81b","protein_coding","13",76349827,76453191
"11654","ENSMUSG00000027599.10",2618.24381715182,-0.012663425378107,0.0186423908250147,-0.679281187534968,0.496959713977822,0.677040447814131,"ENSMUSG00000027599",74252,"Armc1","protein_coding","3",19185566,19217229
"11655","ENSMUSG00000027490.18",86.3959378349952,0.0385607739037418,0.0567838116730569,0.679080406327114,0.497086916587374,0.677063292718259,"ENSMUSG00000027490",13555,"E2f1","protein_coding","2",154401327,154411812
"11656","ENSMUSG00000027742.14",1767.59092008409,0.0123356064450918,0.0181731064450992,0.678783590596223,0.497274992529295,0.677063292718259,"ENSMUSG00000027742",67542,"Cog6","protein_coding","3",52889296,52924658
"11657","ENSMUSG00000030228.20",22.0811261687825,-0.0674061564793764,0.0992665389695429,-0.679042073785387,0.497111203697263,0.677063292718259,"ENSMUSG00000030228",18705,"Pik3c2g","protein_coding","6",139564219,139915010
"11658","ENSMUSG00000032366.16",5132.54753030879,0.00863290272052367,0.0127153395721567,0.678936073357211,0.49717836778524,0.677063292718259,"ENSMUSG00000032366",22003,"Tpm1","protein_coding","9",66929872,66956688
"11659","ENSMUSG00000021223.14",169.966059902467,0.0447845366291746,0.0659775752062094,0.678784215533883,0.497274596500567,0.677063292718259,"ENSMUSG00000021223",170721,"Papln","protein_coding","12",83810408,83839156
"11660","ENSMUSG00000022449.15",476.109651129724,-0.0339170008965229,0.049937650062773,-0.679186963220904,0.497019406540952,0.677063292718259,"ENSMUSG00000022449",223838,"Adamts20","protein_coding","15",94168044,94363299
"11661","ENSMUSG00000017831.9",5648.06907794695,-0.0084177716210173,0.0123994169969533,-0.678884468768625,0.497211067281204,0.677063292718259,"ENSMUSG00000017831",271457,"Rab5a","protein_coding","17",53786262,53814708
"11662","ENSMUSG00000009210.11",61.7543977266739,0.0644081618257587,0.0949234403813927,0.67852746979011,0.49743731277571,0.677226223198418,"ENSMUSG00000009210",75573,"Prr29","protein_coding","11",106256298,106268384
"11663","ENSMUSG00000031266.8",649.185845320236,0.0140078976197783,0.0206537180324462,0.678226438347438,0.497628131849107,0.677427921578348,"ENSMUSG00000031266",11605,"Gla","protein_coding","X",133488898,133501874
"11664","ENSMUSG00000047022.19",301.102252464823,0.0226201294107044,0.0333631691405,0.677997024666506,0.497773579717092,0.677509740691665,"ENSMUSG00000047022",73490,"Mipol1","protein_coding","12",57277213,57543985
"11665","ENSMUSG00000000386.19",5.11804090918199,-0.162280457484898,0.239332704074366,-0.678053833522367,0.497737560895182,0.677509740691665,"ENSMUSG00000000386",NA,"Mx1","protein_coding","16",97248235,97264107
"11666","ENSMUSG00000026492.12",518.844831711613,-0.0145252973066092,0.021435445088078,-0.677629843790267,0.49800641882614,0.677768550634547,"ENSMUSG00000026492",15278,"Tfb2m","protein_coding","1",179355620,179373832
"11667","ENSMUSG00000061531.9",6.21566768201228,-0.112482219471375,0.166052600366023,-0.677389087695318,0.498159120087845,0.677918260875522,"ENSMUSG00000061531",625286,"Tmem236","protein_coding","2",14179334,14226804
"11668","ENSMUSG00000056529.8",60.2627983501194,0.04192987431397,0.0619059073797497,0.677316205976263,0.498205350746409,0.67792306768947,"ENSMUSG00000056529",19204,"Ptafr","protein_coding","4",132291378,132309994
"11669","ENSMUSG00000042189.6",19.3322839113348,-0.0921243568607863,0.136033155144784,-0.677219878953301,0.498266456836673,0.677948113394109,"ENSMUSG00000042189",71062,"Tekt3","protein_coding","11",62952480,62985790
"11670","ENSMUSG00000050592.9",46.72559415084,0.0474956340474562,0.0701853647798269,0.676717064824713,0.498585487130043,0.67827613400422,"ENSMUSG00000050592",241303,"Fam78a","protein_coding","2",31940067,31974869
"11671","ENSMUSG00000070699.6",436.135923279246,0.0211729597399265,0.0312910595522152,0.676645663103713,0.498630799578077,0.67827613400422,"ENSMUSG00000070699",71984,"Sars2","protein_coding","7",28441417,28453296
"11672","ENSMUSG00000032238.18",4173.68689409381,-0.0492570166642437,0.0728039540577804,-0.676570624517882,0.498678422386551,0.67827613400422,"ENSMUSG00000032238",19883,"Rora","protein_coding","9",68561068,69295528
"11673","ENSMUSG00000021993.11",1329.58045391032,-0.0139237936816522,0.0205784667879472,-0.676619586149507,0.498647348893497,0.67827613400422,"ENSMUSG00000021993",70478,"Mipep","protein_coding","14",61022022,61142927
"11674","ENSMUSG00000049969.4",406.744367067789,-0.0257380765064566,0.0380564886524736,-0.676312434956705,0.498842299382653,0.678341336984126,"ENSMUSG00000049969",71801,"Plekhf2","protein_coding","4",10988662,11007927
"11675","ENSMUSG00000046753.11",592.580132803635,0.0208936801416329,0.0308894533372097,0.676401745072783,0.49878560960229,0.678341336984126,"ENSMUSG00000046753",320234,"Ccdc66","protein_coding","14",27203047,27230417
"11676","ENSMUSG00000036473.17",3412.50378263883,0.0173193475761252,0.0256092307457944,0.676293159604937,0.498854534901219,0.678341336984126,"ENSMUSG00000036473",224617,"Tbc1d24","protein_coding","17",24394405,24424536
"11677","ENSMUSG00000062175.14",158.718290116,0.0425624838757909,0.062996815187436,0.675629136951664,0.499276137501836,0.678565933497403,"ENSMUSG00000062175",228839,"Tgif2","protein_coding","2",156681927,156697490
"11678","ENSMUSG00000079659.6",342.959383830029,0.0237343079009632,0.0351236651025927,0.675735514264747,0.499208583474967,0.678565933497403,"ENSMUSG00000079659",652925,"Tmem243","protein_coding","5",9150668,9210986
"11679","ENSMUSG00000048439.16",323.694412910803,-0.016864435432816,0.0249501140231614,-0.675926186836684,0.499087510598254,0.678565933497403,"ENSMUSG00000048439",231042,"Nupl2","protein_coding","5",24369961,24389011
"11680","ENSMUSG00000032030.18",2715.2978015329,-0.0125745187350134,0.0186109571836589,-0.675651370906074,0.499262017612858,0.678565933497403,"ENSMUSG00000032030",75717,"Cul5","protein_coding","9",53525882,53581314
"11681","ENSMUSG00000024242.16",2339.33661958119,0.0124821048188309,0.0184690591468563,0.675838694303793,0.499143064489428,0.678565933497403,"ENSMUSG00000024242",225028,"Map4k3","protein_coding","17",80887941,81035914
"11682","ENSMUSG00000024553.9",424.73173580542,-0.0361518020080799,0.0534991645076926,-0.675745169868619,0.499202452004502,0.678565933497403,"ENSMUSG00000024553",14427,"Galr1","protein_coding","18",82410505,82424902
"11683","ENSMUSG00000050663.9",1640.17205872756,0.0234781003803987,0.0347562562247237,0.675507172826563,0.49935359577852,0.678613116509078,"ENSMUSG00000050663",237553,"Trhde","protein_coding","10",114234726,114638212
"11684","ENSMUSG00000074704.10",38.5691045655764,-0.0637301060320555,0.0943568743680689,-0.675415611834025,0.499411749503569,0.678634059129422,"ENSMUSG00000074704",668929,"Rad21l","protein_coding","2",151487324,151510453
"11685","ENSMUSG00000054728.18",7747.59841177681,0.0112869605187703,0.0167143351384109,0.675286239345051,0.499493924819616,0.678687637514851,"ENSMUSG00000054728",218194,"Phactr1","protein_coding","13",42834099,43292002
"11686","ENSMUSG00000032261.17",926.307571435437,0.0348363500918301,0.0516066855188658,0.675035603266848,0.499653145236268,0.678845882844107,"ENSMUSG00000032261",212531,"Sh3bgrl2","protein_coding","9",83430380,83520854
"11687","ENSMUSG00000044156.15",9.39479959995898,0.0876555975444286,0.129879707093606,0.674898330970627,0.499740360988588,0.678906281459383,"ENSMUSG00000044156",101202,"Hepacam2","protein_coding","6",3457096,3498298
"11688","ENSMUSG00000029634.16",2552.6024974962,0.0172779917177258,0.0256046954540982,0.674797782644993,0.49980424934706,0.678934981766194,"ENSMUSG00000029634",74132,"Rnf6","protein_coding","5",146146002,146158365
"11689","ENSMUSG00000041423.17",874.398156581096,0.0311987842497336,0.0462476692206179,0.674602304840579,0.499928468257085,0.679045623279814,"ENSMUSG00000041423",68957,"Paqr6","protein_coding","3",88271891,88275848
"11690","ENSMUSG00000060988.13",2442.45987621416,-0.017022915102235,0.0252702229619074,-0.673635334674155,0.500543182907963,0.679766126243506,"ENSMUSG00000060988",271786,"Galnt13","protein_coding","2",54326329,55008321
"11691","ENSMUSG00000038167.7",22.4516172874607,-0.0623680202028552,0.0925874170987103,-0.673612269973605,0.50055785030978,0.679766126243506,"ENSMUSG00000038167",213522,"Plekhg6","protein_coding","6",125339623,125357756
"11692","ENSMUSG00000060969.10",371.667552256118,0.0312438455690803,0.0463857319221083,0.673565863346632,0.500587362098575,0.679766126243506,"ENSMUSG00000060969",16371,"Irx1","protein_coding","13",72106040,72111842
"11693","ENSMUSG00000032593.6",47.1613446872383,0.0471332969912008,0.0699869859753498,0.673458019863889,0.500655947549147,0.679801118552793,"ENSMUSG00000032593",320844,"Amigo3","protein_coding","9",107930358,107932900
"11694","ENSMUSG00000036533.10",343.436580032413,0.0183858706434178,0.0273096640038123,0.673236794156501,0.500796656525756,0.679934027335336,"ENSMUSG00000036533",260409,"Cdc42ep3","protein_coding","17",79641156,79662520
"11695","ENSMUSG00000057113.14",8885.43914696598,0.0153009429115192,0.0227349039322239,0.673015507658779,0.50093742513462,0.680066994344794,"ENSMUSG00000057113",18148,"Npm1","protein_coding","11",33102287,33113206
"11696","ENSMUSG00000057914.16",2055.37380643061,0.0192975932726727,0.0286917643646837,0.672583011187203,0.501212612828893,0.680310976116973,"ENSMUSG00000057914",12296,"Cacnb2","protein_coding","2",14607899,14992719
"11697","ENSMUSG00000090093.9",144.917674423274,0.0408560285921231,0.0607496552359413,0.672531036323502,0.50124568864498,0.680310976116973,"ENSMUSG00000090093",100043761,"Gm14399","protein_coding","2",174971286,174983829
"11698","ENSMUSG00000021880.8",7.94143705247537,0.107366459065345,0.159626219295667,0.672611677073399,0.501194370898077,0.680310976116973,"ENSMUSG00000021880",78416,"Rnase6","protein_coding","14",51361365,51369644
"11699","ENSMUSG00000052151.13",553.501435678489,-0.0244263637253388,0.0363408784442119,-0.672145659958015,0.5014909709092,0.680585703489645,"ENSMUSG00000052151",50784,"Plpp2","protein_coding","10",79362264,79369630
"11700","ENSMUSG00000018581.16",242.081741934765,0.0522921858004043,0.077820283970365,0.671960871028405,0.501608606908303,0.680628993409378,"ENSMUSG00000018581",13411,"Dnah11","protein_coding","12",117841717,118162778
"11701","ENSMUSG00000051853.11",30745.3883099661,0.0136851235593079,0.0203652432764728,0.671984290760609,0.501593697178658,0.680628993409378,"ENSMUSG00000051853",11842,"Arf3","protein_coding","15",98634515,98661095
"11702","ENSMUSG00000029176.14",2648.76452720536,0.0118358569771245,0.017625325937369,0.671525566062314,0.501885778290766,0.680897494188458,"ENSMUSG00000029176",52206,"Anapc4","protein_coding","5",52991354,53025139
"11703","ENSMUSG00000059824.13",4664.69306078496,0.0731033737044456,0.108863288345567,0.671515391601916,0.501892257636047,0.680897494188458,"ENSMUSG00000059824",13170,"Dbp","protein_coding","7",45354512,45359627
"11704","ENSMUSG00000092035.9",20262.7348547709,0.0405729907233602,0.0604337019296623,0.671363650212632,0.50198889551802,0.680970411324299,"ENSMUSG00000092035",170676,"Peg10","protein_coding","6",4747306,4760517
"11705","ENSMUSG00000052392.6",87.5371779081971,0.037926190252151,0.0565074711162993,0.671171254046997,0.502111438918793,0.681020272997922,"ENSMUSG00000052392",171282,"Acot4","protein_coding","12",84085153,84095375
"11706","ENSMUSG00000024096.18",6048.18820059919,0.0114219294792914,0.0170166330799821,0.671221470522731,0.502079452879239,0.681020272997922,"ENSMUSG00000024096",19765,"Ralbp1","protein_coding","17",66155413,66192793
"11707","ENSMUSG00000015619.11",6.82307512936023,-0.185250917052044,0.276242741924392,-0.67060917424121,0.502469536543304,0.681434565855127,"ENSMUSG00000015619",14462,"Gata3","protein_coding","2",9861889,9894845
"11708","ENSMUSG00000063358.18",13502.5739446295,-0.0137588601898002,0.0205185518624659,-0.670557078395425,0.50250273332694,0.681434565855127,"ENSMUSG00000063358",26413,"Mapk1","protein_coding","16",16801246,16865317
"11709","ENSMUSG00000011179.9",3506.18696688505,0.0160694069320096,0.0239739365340514,0.670286538432495,0.502675146845611,0.681610155134321,"ENSMUSG00000011179",18263,"Odc1","protein_coding","12",17594795,17601506
"11710","ENSMUSG00000063568.12",1285.63498706672,0.0145173860064679,0.0216677740293083,0.669998957291663,0.502858454890596,0.681686283773239,"ENSMUSG00000063568",231986,"Jazf1","protein_coding","6",52745782,53045616
"11711","ENSMUSG00000030834.8",24.5034486167776,0.0798298790145715,0.119171570633585,0.669873515890997,0.502938423972919,0.681686283773239,"ENSMUSG00000030834",27421,"Abcc6","protein_coding","7",45616979,45679726
"11712","ENSMUSG00000020739.12",1008.65847964474,0.0127098720431359,0.0189664777901886,0.670122949750362,0.502779416115733,0.681686283773239,"ENSMUSG00000020739",445007,"Nup85","protein_coding","11",115455260,115474811
"11713","ENSMUSG00000050628.7",627.740749376722,0.0161329546374274,0.0240828581847457,0.669893685943233,0.502925565080748,0.681686283773239,"ENSMUSG00000050628",319370,"Ubald2","protein_coding","11",116324920,116329903
"11714","ENSMUSG00000022957.21",13102.9381303153,-0.0172024145881146,0.0256805472200545,-0.669861683269773,0.502945967633667,0.681686283773239,"ENSMUSG00000022957",16443,"Itsn1","protein_coding","16",91526169,91717485
"11715","ENSMUSG00000037434.8",2552.28540407744,0.0209286448428695,0.031264300370629,0.66941030487702,0.503233779912051,0.6818615011209,"ENSMUSG00000037434",22782,"Slc30a1","protein_coding","1",191638879,191645359
